Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_MCOaaC;NIR patient et Dates de soin;SOR_MOI;Caractère;2;Mois de sortie;NON;2005;;;une ligne par triplet (BEN_NIR_IDT / ETA_NUM / RSA_NUM);;2005;;non
T_MCOaaC;NIR patient et Dates de soin;VID_HOSP_FOR;Caractère;3;N° format VID-HOSP;NON;2008;;;une ligne par triplet (BEN_NIR_IDT / ETA_NUM / RSA_NUM);;2005;;non
T_MCOaaD;Diagnostic associé;ASS_DGN;Caractère;6;Diagnostic associé;NON;2005;;Observations 2010 : codage en CIM10 ;Il y a autant de lignes que de NBR_DGN(table B), 1 enregistrement par diagnostic associé significatif (nDAS);;2005;;donnée médicale
T_MCOaaD;Diagnostic associé;DGN_ASS_NUM;Numérique;4;Numero de diag par couple eta_num rsa_num;;2014;;"
Observations 2017 : Variable calculée par CNAMTS";;;2005;;
T_MCOaaD;Diagnostic associé;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2005;;Observations 2010 : Finess uniquement  juridiques - 1 510 étab ont déclaré au moins un diag associé (dont 657 ex-OQN)- présence des étab militaires;Il y a autant de lignes que de NBR_DGN(table B), 1 enregistrement par diagnostic associé significatif (nDAS);;2005;;non
T_MCOaaD;Diagnostic associé;RSA_NUM;Caractère;10;N° d'index du RSA ;OUI;2005;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;Il y a autant de lignes que de NBR_DGN(table B), 1 enregistrement par diagnostic associé significatif (nDAS);;2005;;non
T_MCOaaD;Diagnostic associé;RSS_NUM;Caractère;3;Numéro de version du format du RSA;NON;2005;;"Observations 2010 : tjs = ""217""";Il y a autant de lignes que de NBR_DGN(table B), 1 enregistrement par diagnostic associé significatif (nDAS);;2005;;non
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;ANN;Caractère;4;Année période;NON;2009;;;;;2009;;non
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;ETA_NUM;Caractère;9;N° FINESS;OUI;2009;;;;;2009;;non
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2009;;
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;MOI;Caractère;2;N° période (mois);NON;2009;;;;;2009;;non
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;NBR_PRS;Numérique;10;Nombre de suppléments DIP;;2011;;"
Observations 2017 : Chgt nom variable en 2014 (depuis 2011)";;;2009;;
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;PRS_COD;Caractère;3;Code Prestation;NON;2009;;;;;2009;;non
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;PRS_TYP;Caractère;2;Type de prestation;NON;2009;;;;;2009;;non
T_MCOaaDIALP;Fich comp dialyse péritonéale en sus;RSA_NUM;Caractère;10;N° d'index du RSA;OUI;2009;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;;;2009;;non
T_MCOaaDMIP;Fich comp dmi en sus;ANN;Caractère;4;Année période;NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;DAT_POS_ANN;Caractère;4;Année de la date de pose;NON;2009;;;;;2008;;
T_MCOaaDMIP;Fich comp dmi en sus;DELAI;Numérique;4;Délai entre la date d’entrée du séjour et la date de pose;NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;ETA_NUM_ENT;Caractère;9;N° FINESS du fichier d'entrée;;2017;;;;;2008;;
T_MCOaaDMIP;Fich comp dmi en sus;LPP_COD;Caractère;9;Code LPP (attention blanc devant);NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;MOI;Caractère;2;N° période (mois);NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;MOI_POS;Caractère;2;Mois de la date de pose (si renseginée);NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;NBR_POS;Numérique;10;Nombre posé;NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;NBR_POS_PRI;Numérique;10,3;Prix d'achat multiplié par le nombre posé;NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;PRS_TYP;Caractère;2;Type de prestation;NON;2008;;;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;RSA_NUM;Caractère;10;N° d'index du RSA;OUI;2008;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;;;2008;;non
T_MCOaaDMIP;Fich comp dmi en sus;TIP_PRS_IDE;Numérique;13;Code LPP (format numérique);NON;2008;;;;;2008;;
T_MCOaaE;Etablissement;ANN_TRT;Caractère;7;N° du trimestre PMSI transmis;NON;2005;;"Observations 2010 : Indique le mois du dernier flux de données (si inférieur à 2010-12 : l'étab n'a pas tout livré, soit pour cause de retard pour femeture); 98,7% des établissements ont transmis le 12ème mois";Une ligne par établissement (ETA_NUM);;2005;;non
T_MCOaaE;Etablissement;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2005;;"Observations 2010 : Finess uniquement  juridiques - 857 ex-DG et 1177 ex-OQN ; il y a 30 étab en + : 93 nouveaux finess (dont les hôpitaux militaires : REG_ETA=""SERVICE DE SANTE DES ARMEES"" ) et 63 ont disparu";Une ligne par établissement (ETA_NUM);;2005;;non
T_MCOaaE;Etablissement;ETB_EXE_FIN;Caractère;8;N°FINESS sans clé;;2005;;"
Observations 2017 : Variable créée par CNAMTS";;;2005;;
T_MCOaaE;Etablissement;REG_ETA;Caractère;40;Région;NON;2005;;"Observations 2010 : intitullé région INSEE (sf DOM: nom du DOM et les étab militaires=""SERVICE DE SANTE DES ARMEES"")";Une ligne par établissement (ETA_NUM);;2005;;non
T_MCOaaE;Etablissement;SOC_RAI;Caractère;80;Raison sociale;NON;2005;;"Observations 2010 : intitullé de l'établissement (attention +sieur étab ont même nom : croiser avec eta_num)
Certaines raisons sociales contiennent des info complémentR entre paranthèses elles sont parfois tronquées (pas récupérable car tronquées ds le fichier de Caracteregement ";Une ligne par établissement (ETA_NUM);;2005;;non
T_MCOaaE;Etablissement;STA_ETA;Caractère;3;Statut de l'établissement;;2005;;;;;2005;;
T_MCOaaE;Etablissement;VAL_ETA;Caractère;20;Validation des données;;2005;;;;;2005;;
T_MCOaaFA;OQN Entete facture;AGE_ANN;Numérique;3;Age (en années);;2014;;;;;2005;;
T_MCOaaFA;OQN Entete facture;COD_CIV;Caractère;1;Code civilité ;;2005;;;;;2005;;
T_MCOaaFA;OQN Entete facture;COD_PEC;Caractère;1;Code de prise en charge;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;COD_SEX;Caractère;1;Sexe;;2005;;;;;2005;;
T_MCOaaFA;OQN Entete facture;CON_TYP;Caractère;2;Type de contrat souscrit auprès d'un organisme complémentaire;NON;2008;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;;2005;;;;;2005;;
T_MCOaaFA;OQN Entete facture;EXO_TM;Caractère;1;Justification d'exonération du TM;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;FAC_ETL;Caractère;1;Etat de liquidation de la facture;NON;2008;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;GES_COD;Caractère;2;Code gestion;;2017;;;;;2005;;
T_MCOaaFA;OQN Entete facture;HON_AM_MNR;Numérique;8,2;Total honoraire remboursable AM;NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;HON_MNT;Numérique;8,2;Total honoraire Facturé;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;HON_OC_MNR;Numérique;8,2;Total remboursable OC pour les honoraires;NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;NAT_ASS;Caractère;2;Nature assurance;NON;2005;;Observations 2010 : 10 : maladie / 13 : maladie régime local Alsace-Moselle / 30 : maternité / 41 : accident du travail / 90 : prévention maladie;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;NIR_ANO_MAM;Caractère;32;N° anonyme mère-enfant;;2012;;;;;2005;;
T_MCOaaFA;OQN Entete facture;NOE_RGM;Caractère;2;Code Gd régime;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;NUM_DAT_AT;Caractère;9;Numéro accident du travail ou date d’accident de droit commun;;2015;;;;;2005;;
T_MCOaaFA;OQN Entete facture;NUM_FAC;Caractère;3;N° séquentiel de facture;;2005;;;;;2005;;
T_MCOaaFA;OQN Entete facture;OPE_NAT;Caractère;1;Nature opération;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;ORG_CPL_NUM;Caractère;10;N° d’organisme complémentaire;;2015;;;;;2005;;
T_MCOaaFA;OQN Entete facture;PAS_OC_MNT;Numérique;8,2;Total participation assuré avant OC;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;PAT_CMU;Caractère;1;Patient bénéficiaire de la CMU;;2012;;;;;2005;;
T_MCOaaFA;OQN Entete facture;PH_AMO_MNR;Numérique;8,2;Total remboursable AMO Prestation hospitalières;NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;PH_BRM;Numérique;8,2;Total Base Remboursement Prestation hospitalière;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;PH_MNT;Numérique;8,2;Montant total facturé pour  PH;NON;2005;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;PH_OC_MNR;Numérique;8,2;Total remboursable OC pour les PH;NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;RNG_BEN;Caractère;3;Rang de bénéficiaire;;2016;;;;;2005;;
T_MCOaaFA;OQN Entete facture;RNG_NAI;Caractère;1;Rang de naissance;;2016;;;;;2005;;
T_MCOaaFA;OQN Entete facture;RSA_NUM;Caractère;10; N° séquentiel (le même que pour les RSA);;2005;;;;;2005;;
T_MCOaaFA;OQN Entete facture;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);;2005;;;;;2005;;
T_MCOaaFA;OQN Entete facture;SOR_ANN;Caractère;4;Année de sortie;NON;2008;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;SOR_MOI;Caractère;2;Mois de sortie;NON;2008;;;Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFA;OQN Entete facture;TYP_ART;Caractère;1;Type d'enregistrement;;2005;;;;;2005;;
T_MCOaaFB;OQN Prestation;ACT_COD;Caractère;5;Code acte;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;ACT_COE;Numérique;5;Coefficient;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;ACT_NBR;Numérique;3;Quantité;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;AMC_MNR;Numérique;7;Montant remboursable par l'organisme complémentaire (AMC);NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;AMO_MNR;Numérique;8;Montant Remboursable par la caisse (AMO);NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;DEL_DAT_ENT;Numérique;5;Délai par rapport à la date d'entrée;;2013;;;;;2005;;
T_MCOaaFB;OQN Prestation;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;ETE_GHS_NUM;Numérique;4;N° GHS (format num);NON;2005;;"
Observations 2017 : Variable créée par CNAMTS";Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;donnée médicale
T_MCOaaFB;OQN Prestation;EXO_TM;Caractère;1;Justification exonération TM;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;FAC_MNT;Numérique;8;Montant total de la dépense;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;FJ_COD_PEC;Caractère;1;Code de prise en charge FJ;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;GHS_NUM;Caractère;4;N° GHS;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;donnée médicale
T_MCOaaFB;OQN Prestation;MCO_COE;Numérique;5;Coefficient MCO;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;NOE_MNR;Numérique;8;Montant remboursé NOEMIE Retour;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;NOE_OPE;Caractère;3;Nature opération récupération NOEMIE Retour;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;NUM_FAC;Caractère;3;N° séquentiel de facture;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;PRI_UNI;Numérique;7;Prix Unitaire;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;PSH_MDT;Caractère;2;Mode de traitement;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;REM_BAS;Numérique;8;Montant Base remboursement;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;REM_TAU;Numérique;3;Taux applicable à la prestation;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;RSA_NUM;Caractère;10; N° séquentiel (le même que pour les RSA);OUI;2005;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;SOR_ANN;Caractère;4;Année de fin de séjour;NON;2008;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;SOR_MOI;Caractère;2;Mois de fin de séjour;NON;2008;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;TYP_ART;Caractère;1;Type d'enregistrement;NON;2005;;;Prestations hospitalières, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFB;OQN Prestation;TYP_FPI;Caractère;1;Type de prestation intermédiaire;;2017;;;;;2005;;
T_MCOaaFC;OQN Honoraire;ACT_COD;Caractère;5;Code acte;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;ACT_COE;Numérique;6,2;Coefficient;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;ACT_DNB;Numérique;2;Dénombrement;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;ACT_NBR;Numérique;2;Quantité;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;AMC_MNR;Numérique;6,2;Montant remboursable par AMC;NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;AMO_MNR;Numérique;7,2;Montant Remboursable par AMO;NON;2005;;"
Observations 2017 : Attention les montants sont des montants remboursés";Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;DEL_DAT_ENT;Numérique;5;Délai par rapport à la date d'entrée;;2013;;;;;2005;;
T_MCOaaFC;OQN Honoraire;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;EXE_SPE;Caractère;2;Spécialité exécutant;;2017;;;;;2005;;
T_MCOaaFC;OQN Honoraire;EXO_TM;Caractère;1;Justification exo TM;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;HON_MNT;Numérique;7,2;Montant des honoraire (dépassement compris);NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;NOE_MNR;Numérique;8,2;Montant remboursé NOEMIE Retour;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;NOE_OPE;Caractère;3;Nature opération récupération NOEMIE Retour;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;NUM_FAC;Caractère;3;N° séquentiel de facture;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;PRI_UNI;Numérique;7,2;Prix Unitaire;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;PSH_MDT;Caractère;2;Mode de traitement;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;REM_BAS;Numérique;7,2;Montant Base remboursement;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;REM_TAU;Numérique;3;Taux Remboursement;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;RSA_NUM;Caractère;10; N° séquentiel (le même que pour les RSA);OUI;2005;;Observations 2010 : Attention doublons : Tjs utiliser avec la variable ETA_NUM car unique par étab.;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;SOR_ANN;Caractère;4;Année de l'acte;NON;2008;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;SOR_MOI;Caractère;2;Mois de l'acte;NON;2008;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFC;OQN Honoraire;TYP_ART;Caractère;1;Type d'enregistrement;NON;2005;;;Honoraires :Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;ACH_PRI;Numérique;7,2;Prix d'achat unitaire TTC;NON;2005;;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;COD_UCD;Caractère;7;Code UCD;NON;2008;;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;COE_TAU;Numérique;5,2;Coefficient de fractionnement;NON;2008;;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;DEL_DAT_ENT;Numérique;5;Délai par rapport à la date d'entrée;;2013;;;;;2005;;
T_MCOaaFH;OQN medicament en sus;ENT_ANN;Caractère;4;Année début de séjour;;2008;;"
Observations 2017 : Renommée en 2015 (ancien nom : SOR_ANN)";;;2005;;
T_MCOaaFH;OQN medicament en sus;ENT_MOI;Caractère;2;Mois de début de séjour;;2008;;"
Observations 2017 : Renommée en 2015 (ancien nom : SOR_MOI)";;;2005;;
T_MCOaaFH;OQN medicament en sus;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2005;;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;FAC_TOT;Numérique;7,2;Montant total facturé TTC;NON;2005;;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;MNT_UNI_ECA;Numérique;7,2;Montant unitaire de l'écart indemnisable;NON;2008;;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
T_MCOaaFH;OQN medicament en sus;NUM_FAC;Caractère;3;N° séquentiel de facture;NON;2005;;;Prestations hospitalières : Médicaments, Utilisable par ETA_NUM||RSA_NUM;;2005;;non
