table,var,format,description,nomenclature
ER_DTR_F,FLX_EMT_TYP,Numérique (8),Type d'émetteur                                                      5,IR_FLP_R
ER_DTR_F,FLX_TRT_DTD,Date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_DTR_F,ORG_CLE_NUM,Caractère (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_DTR_F,PRS_ORD_NUM,Numérique (8),N° ordre prestation dans décompte                 8,-
ER_DTR_F,REM_TYP_AFF,Numérique (8),Type de remboursement affiné                                 9,-
ER_TRS_F,ITR_ORD_NUM,Numérique (3),N° ordre information détaillée transport,-
ER_TRS_F,ORG_CLE_NEW,Caractère (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_TRS_F,TRS_ACP_NOM,Caractère (11),Nom de l'accompagnateur diplômé du véhicule,-
ER_TRS_F,TRS_ACP_NOMC,Caractère (32),Nom de l'accompagnateur (anonymisé),-
ER_TRS_F,TRS_CDR_NOM,Caractère (11),Nom du conducteur diplômé du véhicule,-
ER_TRS_F,TRS_CDR_NOMC,Caractère (32),Nom du conducteur (anonymisé),-
ER_TRS_F,TRS_ARR_CDP,Caractère (5),Code postal du lieu d'arrivée du transport,-
ER_TRS_F,TRS_DEP_CDP,Caractère (5),Code postal du lieu de départ du transport,-
ER_TRS_F,TRS_TRP_HRA,Numérique (4),L’heure d’arrivée du transport (format hhmm),-
ER_TRS_F,TRS_TRP_HRD,Numérique (4),L’heure de départ du transport (format hhmm),-
ER_TRS_F,TRS_VEH_NUM,Caractère (9),Numéro minéralogique du véhicule,-
ER_TRS_F,TRS_VEH_NUMC,Caractère (32),Numéro minéralogique du véhicule (anonymisé),-
ER_TRS_F,DCT_ORD_NUM,Numérique (8),N° ordre décompte dans caisse                      1,-
ER_TRS_F,FLX_DIS_DTD,Date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_TRS_F,FLX_EMT_NUM,Numérique (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_TRS_F,FLX_EMT_ORD,Numérique (8),N° séquence du flux                                               4,IR_FLX_R
ER_TRS_F,FLX_EMT_TYP,Numérique (8),Type d'émetteur                                                      5,IR_FLP_R
ER_TRS_F,FLX_TRT_DTD,Date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_TRS_F,ORG_CLE_NUM,Caractère (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_TRS_F,PRS_ORD_NUM,Numérique (8),N° ordre prestation dans décompte                 8,-
ER_TRS_F,REM_TYP_AFF,Numérique (8),Type de remboursement affiné                                 9,-
ER_UCD_F,ORG_CLE_NEW,Caractère (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_UCD_F,UCD_ACH_PRU,Numérique (7),Prix d'achat unitaire,-
ER_UCD_F,UCD_CAL_PRU,Numérique (7),Prix unitaire calculé,-
ER_UCD_F,UCD_DLV_NBR,Numérique (3),Nombre d'unités délivrées,-
ER_UCD_F,UCD_ECT_MNT,Numérique (7),Montant total de l'écart indemnisable,-
ER_UCD_F,UCD_ECU_MNT,Numérique (7),Montant unitaire de l'écart indemnisable,-
ER_UCD_F,UCD_FAC_PRU,Numérique (7),Prix unitaire facturé,-
ER_UCD_F,UCD_FRC_COE,Numérique (5),Coefficient de fractionnement,-
ER_UCD_F,UCD_LGN_NUM,Numérique (7),Numéro de ligne UCD,-
ER_UCD_F,UCD_MAR_MNT,Numérique (3),Montant TTC de la marge de rétrocession,-
ER_UCD_F,UCD_ORD_NUM,Numérique (3),N° ordre prestation affinée UCD,-
ER_UCD_F,UCD_RCT_COU,Numérique (7),Coût de reconstitution du médicament,-
ER_UCD_F,UCD_TOP_UCD,Numérique (1),Top UCD (0=pharmacie rétrocédée 1=pharmacie en sus du GHS),-
ER_UCD_F,UCD_TTF_MNT,Numérique (7),Montant total TTC délivré,-
ER_UCD_F,UCD_UCD_COD,Caractère (13),Code prestation affinée UCD,NU_UCD_R
ER_UCD_F,DCT_ORD_NUM,Numérique (8),N° ordre décompte dans caisse                      1,-
ER_UCD_F,FLX_DIS_DTD,Date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_UCD_F,FLX_EMT_NUM,Numérique (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_UCD_F,FLX_EMT_ORD,Numérique (8),N° séquence du flux                                               4,IR_FLX_R
ER_UCD_F,FLX_EMT_TYP,Numérique (8),Type d'émetteur                                                      5,IR_FLP_R
ER_UCD_F,FLX_TRT_DTD,Date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_UCD_F,ORG_CLE_NUM,Caractère (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_UCD_F,PRS_ORD_NUM,Numérique (8),N° ordre prestation dans décompte                 8,-
ER_UCD_F,REM_TYP_AFF,Numérique (8),Type de remboursement affiné                                 9,-
ER_ARO_F,ARO_ASU_NAT,Numérique (2),Nature d'assurance du régime non obligatoire,IR_ASU_V
ER_ARO_F,ARO_CPL_COD,Numérique (1),Code complément d'acte initial,IR_CPA_V
ER_ARO_F,ARO_ENV_TYP,Numérique (2),Type d'enveloppe,IR_ENV_V
ER_ARO_F,ARO_FJH_TYP,Numérique (1),Type de prise en charge du forfait Journalier,IR_FJH_V
ER_ARO_F,ARO_FTA_COD,Numérique (1),Code forçage du taux (hors parcours de soins),IR_FOR_V
ER_ARO_F,ARO_MIN_TAU,Numérique (5),Taux modulé (hors parcours de Soins) du remboursement,-
ER_ARO_F,ARO_MOD_MNT,Numérique (9),Montant de la majoration de la participation de l'assuré,-
ER_ARO_F,ARO_ORD_NUM,Numérique (2),N° ordre remboursement,-
ER_ARO_F,ARO_PRS_NAT,Numérique (4),Nature de prestation,IR_NAT_V
ER_ARO_F,ARO_REM_BSE,Numérique (9),Base de remboursement,-
ER_ARO_F,ARO_REM_MNT,Numérique (9),Montant versé/remboursé,-
ER_ARO_F,ARO_REM_PRU,Numérique (12),Prix unitaire de l'acte,-
ER_ARO_F,ARO_REM_SGN,Numérique (1),Signe Remboursement,IR_SGN_V
ER_ARO_F,ARO_REM_TAU,Numérique (5),Taux réel de remboursement,-
ER_ARO_F,ARO_REM_TYP,Numérique (2),Type de remboursement,IR_TYR_V
ER_ARO_F,ARO_THE_TAU,Numérique (5),Taux théorique de remboursement,IR_TAU_V
ER_ARO_F,ORG_CLE_NEW,Caractère (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_ARO_F,DCT_ORD_NUM,Numérique (8),N° ordre décompte dans caisse                      1,-
ER_ARO_F,FLX_DIS_DTD,Date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_ARO_F,FLX_EMT_NUM,Numérique (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_ARO_F,FLX_EMT_ORD,Numérique (8),N° séquence du flux                                               4,IR_FLX_R
ER_ARO_F,FLX_EMT_TYP,Numérique (8),Type d'émetteur                                                      5,IR_FLP_R
ER_ARO_F,FLX_TRT_DTD,Date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_ARO_F,ORG_CLE_NUM,Caractère (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_ARO_F,PRS_ORD_NUM,Numérique (8),N° ordre prestation dans décompte                 8,-
ER_ARO_F,REM_TYP_AFF,Numérique (8),Type de remboursement affiné                                 9,-
ER_INV_F,INV_ATR_DTD,Date (8),Date d'attribution de la pension d'invalidité,IR_DTE_V
ER_INV_F,INV_PEN_CAT,Numérique (2),Catégorie de la pension d'invalidité,IR_CIV_V
ER_INV_F,INV_PEN_ETA,Numérique (2),Etat de la pension d'invalidité,IR_EIN_V
ER_INV_F,ORG_CLE_NEW,Caractère (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_INV_F,DCT_ORD_NUM,Numérique (8),N° ordre décompte dans caisse                      1,-
ER_INV_F,FLX_DIS_DTD,Date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_INV_F,FLX_EMT_NUM,Numérique (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_INV_F,FLX_EMT_ORD,Numérique (8),N° séquence du flux                                               4,IR_FLX_R
ER_INV_F,FLX_EMT_TYP,Numérique (8),Type d'émetteur                                                      5,IR_FLP_R
ER_INV_F,FLX_TRT_DTD,Date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_INV_F,ORG_CLE_NUM,Caractère (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_INV_F,PRS_ORD_NUM,Numérique (8),N° ordre prestation dans décompte                 8,-
ER_INV_F,REM_TYP_AFF,Numérique (8),Type de remboursement affiné                                 9,-
ER_RAT_F,ATT_NAT,Numérique (2),Nature de l'accident,IR_ATT_V
ER_RAT_F,BEN_RAT_ANO,Alphanumérique (17),N° de rente AT / MP (anonymisé),-
ER_RAT_F,ORG_CLE_NEW,Caractère (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_RAT_F,RAT_IPP_DTE,Date (8),Date d'effet du taux d'incapacité permanente (IPP),IR_DTE_V
ER_RAT_F,RAT_IPP_TAU,Numérique (5),Taux d'incapacité permanente (IPP),-
ER_RAT_F,DCT_ORD_NUM,Numérique (8),N° ordre décompte dans caisse                      1,-
ER_RAT_F,FLX_DIS_DTD,Date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_RAT_F,FLX_EMT_NUM,Numérique (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_RAT_F,FLX_EMT_ORD,Numérique (8),N° séquence du flux                                               4,IR_FLX_R
ER_RAT_F,FLX_EMT_TYP,Numérique (8),Type d'émetteur                                                      5,IR_FLP_R
ER_RAT_F,FLX_TRT_DTD,Date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_RAT_F,ORG_CLE_NUM,Caractère (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_RAT_F,PRS_ORD_NUM,Numérique (8),N° ordre prestation dans décompte                 8,-
ER_RAT_F,REM_TYP_AFF,Numérique (8),Type de remboursement affiné                                 9,-
ER_ETE_F,DDP_COD,Numérique (3),Discipline médico-tarifaire,IR_DDP_V
ER_ETE_F,ETB_EXE_FIN,Caractère (8),N° FINESS géographique établissement,-
ER_ETE_F,ETE_CAT_COD,Numérique (3),Catégorie de l'établissement exécutant,IR_CET_V
ER_ETE_F,ETE_ETA_TRF,Caractère (15),Numéro de l’établissement de transfert,-
ER_ETE_F,ETE_GHS_NUM,Numérique (4),N° Groupe Homogène Séjour (GHS),IR_GHS_V
ER_ETE_F,ETE_IND_TAA,Numérique (1),"Indicateur T2A (0=hors T2A, 1=T2A public, 2=T2A privé)",IR_TAA_V
ER_ETE_F,ETE_MCO_COE,Numérique (5),Coefficient (non signé) MCO,-
ER_ETE_F,ETE_MCO_DDP,Caractère (1),Code discipline MCO,IR_MCO_V
ER_ETE_F,ETE_NAT_FSJ,Caractère (1),Nature de fin de séjour,IR_NFS_V
ER_ETE_F,ETE_STJ_COD,Numérique (2),Statut juridique de l'établissement exécutant,IR_SJE_V
ER_ETE_F,ETE_TYP_COD,Numérique (2),Type d'établissement exécutant,IR_TYE_V
ER_ETE_F,MDT_COD,Numérique (2),Mode de traitement,IR_MDT_V
ER_ETE_F,MFT_COD,Numérique (2),Mode de fixation des tarifs,IR_MFT_V
ER_ETE_F,ORG_CLE_NEW,Caractère (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_ETE_F,PRS_PPU_SEC,Numérique (1),Secteur privé/public,IR_PPU_V
ER_ETE_F,DCT_ORD_NUM,Numérique (8),N° ordre décompte dans caisse                      1,-
ER_ETE_F,FLX_DIS_DTD,Date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_ETE_F,FLX_EMT_NUM,Numérique (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_ETE_F,FLX_EMT_ORD,Numérique (8),N° séquence du flux                                               4,IR_FLX_R
ER_ETE_F,FLX_EMT_TYP,Numérique (8),Type d'émetteur                                                      5,IR_FLP_R
ER_ETE_F,FLX_TRT_DTD,Date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_ETE_F,ORG_CLE_NUM,Caractère (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_ETE_F,PRS_ORD_NUM,Numérique (8),N° ordre prestation dans décompte                 8,-
ER_ETE_F,REM_TYP_AFF,Numérique (8),Type de remboursement affiné                                 9,-
IR_BEN_R,BEN_NIR_PSA,VARCHAR2(17),Identifiant SNIIRAM anonymisé du bénéficiaire,-
IR_BEN_R,BEN_RNG_GEM,NUM(1),Rang gémélaire,-
IR_BEN_R,BEN_NIR_ANO,VARCHAR2(18),NIR anonymisé du bénéficiaire,-
IR_BEN_R,BEN_IDT_ANO,VARCHAR2(18),Identifiant synthétique anonymisé du bénéficiaire,-
IR_BEN_R,BEN_IDT_TOP,NUM(1),Top associé à ben_idt_ano,-
IR_BEN_R,ASS_NIR_ANO,CHAR(17),Matricule anonymisé de l'ouvreur de droits,-
IR_BEN_R,BEN_IDT_MAJ,DATE,Date d'alimentation du NIR BEN_NIR_NAO,-
IR_BEN_R,BEN_CDI_NIR,CHAR(2),Qualité du matricule de l'ouvreur de droits,-
IR_BEN_R,BEN_NAI_ANN,CHAR(4),Année de naissance du bénéficiaire,-
IR_BEN_R,BEN_NAI_MOI,CHAR(2),Mois de naissance du bénéficiaire,-
IR_BEN_R,BEN_SEX_COD,NUM(1),Code sexe du bénéficiaire,-
IR_BEN_R,BEN_DCD_DTE,DATE,Date de décès du bénéficiaire,-
IR_BEN_R,BEN_DCD_AME,CHAR(6),Année et mois de décès du bénéficiaire,-
IR_BEN_R,ORG_AFF_BEN,CHAR(9),Organisme d'affiliation,-
IR_BEN_R,BEN_RES_DPT,CHAR(3),Département de résidence du destinataire du règlement,-
IR_BEN_R,BEN_RES_COM,CHAR(3),commune de résidence du destinataire du règlement,-
IR_BEN_R,BEN_TOP_CNS,NUM(1),top consommant / non consommant,-
IR_BEN_R,MAX_TRT_DTD,DATE,date maximale de traitement d'une prestation,-
IR_BEN_R,ORG_CLE_NEW,CHAR(9),organisme de liquidation,-
IR_BEN_R,BEN_DTE_INS,DATE,date d'insertion dans le référentiel,-
IR_BEN_R,BEN_DTE_MAJ,DATE,date de mise à jour,-
NS_PRS_F,ACC_TIE_IND,NUMBER(1),Top tiers responsable accident,-
NS_PRS_F,AR1_ASU_NAT,NUMBER(2),Nature d'assurance autre régime que régime obligatoire (ARO) - 1ère occurrence,-
NS_PRS_F,AR1_REM_BSE,"NUMBER(9,2)",Base de remboursement autre régime que régime obligatoire (ARO) - 1ère occurrence,-
NS_PRS_F,AR1_REM_MNT,"NUMBER(9,2)",Montant remboursé autre régime que régime obligatoire (ARO) - 1ère occurrence,-
NS_PRS_F,AR1_REM_TYP,NUMBER(2),Type de remboursement autre régime que régime obligatoire (ARO) - 1ère occurrence,-
NS_PRS_F,AR2_ASU_NAT,NUMBER(2),Nature d'assurance autre régime que régime obligatoire (ARO) - 2ème occurrence,-
NS_PRS_F,AR2_REM_BSE,"NUMBER(9,2)",Base de remboursement autre régime que régime obligatoire (ARO) - 2ème occurrence,-
NS_PRS_F,AR2_REM_MNT,"NUMBER(9,2)",Montant remboursé autre régime que régime obligatoire (ARO) - 2ème occurrence,-
NS_PRS_F,AR2_REM_TYP,NUMBER(2),Type de remboursement autre régime que régime obligatoire (ARO) - 2ème occurrence,-
NS_PRS_F,AR3_ASU_NAT,NUMBER(2),Nature d'assurance autre régime que régime obligatoire (ARO) - 3ème occurrence,-
NS_PRS_F,AR3_REM_BSE,"NUMBER(9,2)",Base de remboursement autre régime que régime obligatoire (ARO) - 3ème occurrence,-
NS_PRS_F,AR3_REM_MNT,"NUMBER(9,2)",Montant remboursé autre régime que régime obligatoire (ARO) - 3ème occurrence,-
NS_PRS_F,AR3_REM_TYP,NUMBER(2),Type de remboursement autre régime que régime obligatoire (ARO) - 3ème occurrence,-
NS_PRS_F,ASS_PAF_MNT,"NUMBER(11,2)",Montant des franchises et des participations forfaitaires de l'assuré,-
NS_PRS_F,BEN_AMA_COD,NUMBER(4),Age du bénéficiaire en mois (si < 2 ans) ou années (si >= 2 ans),IR_AMA_V
NS_PRS_F,BEN_CDI_NIR,CHAR(2),Code d'identification du NIR,IR_NIR_V
NS_PRS_F,BEN_CMU_ORG,CHAR(9),Code de l'organisme complémentaire,IR_ORG_V
NS_PRS_F,BEN_CMU_TOP,CHAR(1),Top bénéficiaire de la CMU complémentaire,-
NS_PRS_F,BEN_CTA_TYP,NUMBER(3),Type de contrat complémentaire,-
NS_PRS_F,BEN_EHP_TOP,CHAR(1),Identification hospitalisation en EHPAD ou en EMS,-
NS_PRS_F,BEN_IDT_ANO,VARCHAR2(18),Identifiant bénéficiaire anonymisé,-
NS_PRS_F,BEN_IDT_TOP,NUMBER(1),Top identifiant bénéficiaire Anonymisé,-
NS_PRS_F,BEN_QAF_COD,NUMBER(2),Qualité du matricule de l'ouvreur de droits,IR_QBA_V
NS_PRS_F,BEN_RES_COM,CHAR(3),Commune de résidence du bénéficiaire,IR_GEO_V
NS_PRS_F,BEN_RES_DPT,CHAR(3),Département de résidence du bénéficiaire,IR_DPT_V
NS_PRS_F,BSE_REM_BSE,"NUMBER(11,2)",Base de remboursement de l'acte de base,-
NS_PRS_F,BSE_REM_MNT,"NUMBER(11,2)",Montant remboursé pour l'acte de base,-
NS_PRS_F,CAI_AFF_COD,CHAR(3),Code de la caisse d'affiliation,-
NS_PRS_F,CAI_LIQ_COD,CHAR(3),Code de la caisse de liquidation,-
NS_PRS_F,CLE_DCI_JNT,RAW,Clé technique de jointure,-
NS_PRS_F,CPM_REM_BSE,"NUMBER(11,2)",Base de remboursement des compléments d'actes et majorations (hors participations de l'assuré),-
NS_PRS_F,CPM_REM_MNT,"NUMBER(11,2)",Montant remboursé pour les compléments d'actes et majorations,-
NS_PRS_F,DDP_COD,NUMBER(3),Code de la discipline de prestation (ou discipline médico tarifaire),IR_DDP_V
NS_PRS_F,DPN_QLF,NUMBER(2),Qualificatif de la dépense,IR_DEP_V
NS_PRS_F,DRG_AFF_NAT,VARCHAR2(2),Code affiné du destinataire du règlement,-
NS_PRS_F,DRG_NAT,NUMBER(2),Code du destinataire du règlement,IR_DRG_V
NS_PRS_F,DRT_ACS_TOP,CHAR(1),Top bénéficiaire ACS,-
NS_PRS_F,ETB_EXE_FIN,CHAR(8),N° FINESS de l'établissement exécutant,-
NS_PRS_F,ETB_PRE_FIN,CHAR(8),N° FINESS de l'établissement prescripteur,-
NS_PRS_F,ETE_CAT_COD,NUMBER(3),Catégorie de l'établissement exécutant,IR_CET_V
NS_PRS_F,ETE_DPT_COD,CHAR(3),Département de l'établissement exécutant,-
NS_PRS_F,ETE_GHS_NUM,NUMBER(4),Numéro du GHS,IR_GHS_V
NS_PRS_F,ETE_IND_TAA,NUMBER(1),Indicateur TAA,IR_TAA_V
NS_PRS_F,ETE_MCO_DDP,CHAR(1),Code discipline MCO établissement exécutant,IR_MCO_V
NS_PRS_F,ETE_TYP_COD,NUMBER(2),Code du type de l'établissement exécutant,IR_TYE_V
NS_PRS_F,ETP_DPT_COD,CHAR(3),Departement de l'établissement prescripteur,-
NS_PRS_F,EXE_CTX_BEN,CHAR(4),Contexte Bénéficiaire,-
NS_PRS_F,EXE_CTX_PFS,CHAR(4),Contexte Professionnel de Santé,-
NS_PRS_F,EXE_INS_DPT,CHAR(3),Département du professionnel de santé exécutant,-
NS_PRS_F,EXE_SOI_AMD,CHAR(6),Date (année et mois) de début d'exécution des soins,-
NS_PRS_F,EXE_SOI_AMF,CHAR(6),Date (année et mois) de fin d'exécution des soins,-
NS_PRS_F,EXE_SOI_DTD,DATE,Date de début d'exécution des soins,IR_DTE_V
NS_PRS_F,EXE_SOI_DTF,DATE,Date de fin d'exécution des soins,IR_DTE_V
NS_PRS_F,EXO_MTF,NUMBER(2),Motif d'exonération du ticket modérateur,IR_EXO_V
NS_PRS_F,FLX_DIS_DTD,DATE,Date de mise à disposition des données,IR_DTE_V
NS_PRS_F,FLX_EMT_TYP,NUMBER(2),Type d'émetteur,IR_FLP_R
NS_PRS_F,FLX_TRT_DTD,DATE,Date d'entrée des données dans le système d'information,IR_DTE_V
NS_PRS_F,GRG_AFF_COD,CHAR(3),Code du grand régime d'affiliation,-
NS_PRS_F,GRG_LIQ_COD,CHAR(3),Grand régime de liquidation,-
NS_PRS_F,IJR_RVL_NAT,CHAR(2),Nature de la revalorisation (indemnités journalières),IR_RVL_V
NS_PRS_F,MDT_COD,NUMBER(2),Code du mode de traitement,IR_MDT_V
NS_PRS_F,MFT_COD,NUMBER(2),Code du mode de fixation des tarifs,IR_MFT_V
NS_PRS_F,MTM_NAT,NUMBER(1),Modulation du ticket modérateur,IR_MTM_V
NS_PRS_F,PFS_EXE_NUM,CHAR(8),N° du professionnel de santé exécutant,-
NS_PRS_F,PFS_PRE_NUM,CHAR(8),N° du professionnel de santé prescripteur,-
NS_PRS_F,PRE_INS_DPT,CHAR(3),Département du professionnel de santé prescripteur,-
NS_PRS_F,PRE_PRE_AMD,CHAR(6),Date (année et mois) de prescription,-
NS_PRS_F,PRE_PRE_DTD,DATE,Date de prescription,IR_DTE_V
NS_PRS_F,PRS_ACT_COG,"NUMBER(9,2)",Coefficient global de l'acte de base,-
NS_PRS_F,PRS_ACT_NBR,NUMBER(5),Dénombrement des actes de base,-
NS_PRS_F,PRS_ACT_QTE,NUMBER(5),Quantité de l'acte de base,-
NS_PRS_F,PRS_DEP_MNT,"NUMBER(11,2)",Montant global du dépassement,-
NS_PRS_F,PRS_DIS_PRE,CHAR(2),Dispositif de prévention,-
NS_PRS_F,PRS_DRA_AME,CHAR(6),Date réelle (année et mois) de l'accouchement,-
NS_PRS_F,PRS_GRS_DTD,DATE,Date présumée de Grossesse,IR_DTE_V
NS_PRS_F,PRS_HOS_AMD,CHAR(6),Date (année et mois) de début d'hospitalisation,-
NS_PRS_F,PRS_HOS_DTD,DATE,Date de début d'hospitalisation,IR_DTE_V
NS_PRS_F,PRS_MTT_NUM,CHAR(8),Numéro du medecin traitant,-
NS_PRS_F,PRS_NAT_REF,NUMBER(4),Code de la prestation de référence,IR_NAT_V
NS_PRS_F,PRS_PAI_MNT,"NUMBER(11,2)",Montant global de la dépense,-
NS_PRS_F,PRS_PDS_QCP,NUMBER(2),Code qualificatif du parcours de soins,IR_QPS_V
NS_PRS_F,PRS_PPU_SEC,NUMBER(1),Code privé / public de la prestation,IR_PPU_V
NS_PRS_F,PRS_PRE_MTT,NUMBER(1),Code origine de la prescription,IR_TMT_V
NS_PRS_F,PSE_ACT_NAT,NUMBER(2),Nature d'activité du professionnel de santé exécutant,IR_ACT_V
NS_PRS_F,PSE_ACT_SPE,NUMBER(2),Spécialité ou nature d'activité du professionnel de santé exécutant,IR_PFS_V
