"nom_table";"TEC_COL";"ALD_030_COD";"CAT_CIM_COD";"CIM_COD";"CIM_LIB";"VER_CPT_COD";"VER_CPT_DTE";"CAT_TUM_COD";"CPT_COP_NUM"
"IR_CIM_V";0;99;"B67";"B670";"Infection hépatique à Echinococcus granulosus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B671";"Infection pulmonaire à Echinococcus granulosus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B672";"Infection osseuse à Echinococcus granulosus";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B673";"Infections à Echinococcus granulosus, autres et à localisations multiples";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B674";"Infection à Echinococcus granulosus, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B675";"Infection hépatique à Echinococcus multilocularis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B676";"Infections à Echinococcus multilocularis, autres et à localisations multiples";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B677";"Infection à Echinococcus multilocularis, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B678";"Infection hépatique à Echinococcus, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B67";"B679";"Infections à Echinococcus, autres et sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B68";"B68";"Infection à Taenia [téniase]";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B68";"B680";"Infection à Taenia solium";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B76";"B76";"Ankylostomiase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B76";"B760";"Ankylostomose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B76";"B761";"Nécatorose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B76";"B768";"Autres ankylostomiases";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B76";"B769";"Ankylostomiase, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B77";"B77";"Ascaridiase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B77";"B770";"Ascaridiase avec complications intestinales";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B77";"B778";"Ascaridiase avec autres complications";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B77";"B779";"Ascaridiase, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B78";"B78";"Anguillulose [strongyloïdose]";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B78";"B780";"Anguillulose intestinale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B78";"B781";"Anguillulose cutanée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B78";"B787";"Anguillulose disséminée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B78";"B789";"Anguillulose, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B79";"B79";"Infection à Trichuris trichiuria";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B80";"B80";"Oxyurose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B81";"B81";"Autres helminthiases intestinales, non classées ailleurs";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B81";"B810";"Anisakiase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B81";"B811";"Capillariose intestinale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B81";"B812";"Trichostrongylose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B81";"B813";"Angiostrongyloïdose [angiostrongylose] intestinale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B81";"B814";"Helminthiases intestinales mixtes";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B81";"B818";"Autres helminthiases intestinales précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B82";"B82";"Parasitose intestinale, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B82";"B820";"Helminthiase intestinale, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B82";"B829";"Parasitose intestinale, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B83";"Autres helminthiases";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B830";"Larva migrans viscérale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B831";"Gnathostomiase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B832";"Angiostrongyloïdose à Parastrongylus cantonensis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B833";"Syngamose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B834";"Hirudiniase interne";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B838";"Autres helminthiases précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B83";"B839";"Helminthiase, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B85";"B85";"Pédiculose et phtiriase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B85";"B850";"Pédiculose due à Pediculus humanus capitis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B85";"B851";"Pédiculose due à Pediculus humanus corporis";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B85";"B852";"Pédiculose, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B85";"B853";"Phtiriase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B85";"B854";"Infestation mixte, pédiculose et phtiriase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B86";"B86";"Gale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B87";"Myiase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B870";"Myiase cutanée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B871";"Myiase des plaies cutanées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B872";"Myiase oculaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B873";"Myiase rhinopharyngée";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B874";"Myiase auriculaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B878";"Myiase d'autres localisations";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B87";"B879";"Myiase, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B88";"B88";"Autres infestations";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B88";"B880";"Autres acariases";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B88";"B881";"Tungose [infestation par puce-chique]";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B88";"B882";"Autres infestations par arthropodes";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B88";"B883";"Hirudiniase externe";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B88";"B888";"Autres infestations précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B88";"B889";"Infestation, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B89";"B89";"Parasitose, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B90";"B90";"Séquelles de tuberculose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B90";"B900";"Séquelles de tuberculose du système nerveux central";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B90";"B901";"Séquelles de tuberculose génito-urinaire";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B90";"B902";"Séquelles de tuberculose des os et des articulations";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B90";"B908";"Séquelles de tuberculose d'autres organes";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B90";"B909";"Séquelles de tuberculose des voies respiratoires et sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;9;"B91";"B91";"Séquelles de poliomyélite";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;29;"B92";"B92";"Séquelles de lèpre";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B94";"B94";"Séquelles de maladies infectieuses et parasitaires, autres et non précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B94";"B940";"Séquelles du trachome";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B94";"B941";"Séquelles d'encéphalite virale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B94";"B942";"Séquelles d'hépatite virale";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B94";"B948";"Séquelles d'autres maladies infectieuses et parasitaires précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B94";"B949";"Séquelles de maladie infectieuse ou parasitaire, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B95";"Streptocoques et staphylocoques, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B950";"Streptocoques, groupe A, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B951";"Streptocoques, groupe B, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B952";"Streptocoques, groupe D, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B953";"Streptococcus pneumoniae, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B954";"Autres streptocoques, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B955";"Streptocoques non précisés, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B956";"Staphylococcus aureus, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B957";"Autres staphylocoques, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B95";"B958";"Staphylocoque non précisé, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B96";"Autres agents bactériens précisés, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B960";"Mycoplasma pneumoniae, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B961";"Klebsiella pneumoniae [subsp.pneumoniae], cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B962";"Escherichia coli, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B963";"Haemophilus influenzae, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B964";"Proteus (P.mirabilis) (P.morganii), cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B965";"Pseudomonas (P.aeruginosa), cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B96";"B966";"Bacillus fragilis, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B68";"B681";"Infection à Taenia saginata";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B68";"B689";"Infection à Taenia, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B69";"B69";"Cysticercose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B69";"B690";"Cysticercose du système nerveux central";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B69";"B691";"Cysticercose de l'oeil";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B69";"B698";"Cysticercose, autres localisations";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B69";"B699";"Cysticercose, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B70";"B70";"Diphyllobothriase et sparganose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B70";"B700";"Diphyllobothriase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B70";"B701";"Sparganose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B71";"B71";"Autres infections à cestodes";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B71";"B710";"Hyménolépiase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B71";"B711";"Infection à Dipylidium";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B71";"B718";"Autres infections par cestodes, précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B71";"B719";"Infection par cestodes, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B72";"B72";"Dracunculose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B73";"B73";"Onchocercose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B74";"Filariose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B740";"Filariose à Wuchereria bancrofti";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B741";"Filariose à Brugia malayi";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B742";"Filariose à Brugia timori";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B743";"Loase";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B744";"Mansonellose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B748";"Autres filarioses";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B74";"B749";"Filariose, sans précision";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B75";"B75";"Trichinose";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B97";"B975";"Réovirus, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B97";"B976";"Parvovirus, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B97";"B977";"Papillovirus, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B97";"B978";"Autres virus, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B98";"B98";"Autres agents infectieux précisés, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B98";"B980";"Helicobacter pylori [H. pylori], cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B98";"B981";"Vibrio vulnificus, cause de maladies classées dans d'autres chapitres";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;99;"B99";"B99";"Maladies infectieuses, autres et non précisées";"V8.0";"02JUL2017:00:00:00";NA;NA
"IR_CIM_V";0;30;"C00";"C00";"Tumeur maligne de la lèvre";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C000";"Tumeur maligne de la lèvre supérieure, (bord libre)";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C001";"Tumeur maligne de la lèvre inférieure, (bord libre)";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C002";"Tumeur maligne de la lèvre, sans précision, bord libre";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C003";"Tumeur maligne de la lèvre supérieure, face interne";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C004";"Tumeur maligne de la lèvre inférieure, face interne";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C005";"Tumeur maligne de la lèvre, sans précision, face interne";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C006";"Tumeur maligne de la commissure des lèvres";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C008";"Tumeur maligne à localisations contiguës de la lèvre";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C00";"C009";"Tumeur maligne de la lèvre, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C01";"C01";"Tumeur maligne de la base de la langue";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C02";"Tumeur maligne de la langue, parties autres et non précisées";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C020";"Tumeur maligne de la face dorsale de la langue";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C021";"Tumeur maligne de la point et du bord latéral de la langue";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C022";"Tumeur maligne de la face antérieure de la langue";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C023";"Tumeur maligne des deux tiers antérieurs de la langue, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C024";"Tumeur maligne d'une amygdale linguale";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C028";"Tumeur maligne à localisations contiguës de la langue";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C02";"C029";"Tumeur maligne de la langue, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C03";"C03";"Tumeur maligne de la gencive";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C03";"C030";"Tumeur maligne de la gencive supérieure";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C03";"C031";"Tumeur maligne de la gencive inférieure";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C03";"C039";"Tumeur maligne de la gencive, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C04";"C04";"Tumeur maligne du plancher de la bouche";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C04";"C040";"Tumeur maligne du plancher antérieur de la bouche";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C04";"C041";"Tumeur maligne du plancher latéral de la bouche";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C04";"C048";"Tumeur maligne à localisations contiguës du plancher de la bouche";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C04";"C049";"Tumeur maligne du plancher de la bouche, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C05";"C05";"Tumeur maligne du palais";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C05";"C050";"Tumeur maligne de la voûte palatine";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C05";"C051";"Tumeur maligne du voile du palais";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C05";"C052";"Tumeur maligne de la luette";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C05";"C058";"Tumeur maligne à localisations contiguës du palais";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C05";"C059";"Tumeur maligne du palais, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C06";"C06";"Tumeur maligne de la bouche, parties autres et non précisées";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C06";"C060";"Tumeur maligne de la muqueuse de la joue";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C06";"C061";"Tumeur maligne du vestibule de la bouche";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C06";"C062";"Tumeur maligne de la région rétromolaire";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C06";"C068";"Tumeur maligne à localisations contiguës de la bouche, parties autres et non précisées";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C06";"C069";"Tumeur maligne de la bouche, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C07";"C07";"Tumeur maligne de la glande parotide";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C08";"C08";"Tumeur maligne des glandes salivaires principales, autres et non précisées";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C08";"C080";"Tumeur maligne de la glande sous-maxillaire";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C08";"C081";"Tumeur maligne de la glande sublinguale";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C08";"C088";"Tumeur maligne à localisations contiguës des glandes salivaires principales";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C08";"C089";"Tumeur maligne de la glande salivaire (principale), sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C09";"C09";"Tumeur maligne de l'amygdale";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C09";"C090";"Tumeur maligne de la fosse amygdalienne";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C09";"C091";"Tumeur maligne du pilier de l'amygdale (antérieur) (postérieur)";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C09";"C098";"Tumeur maligne à localisations contiguës de l'amygdale";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C09";"C099";"Tumeur maligne de l'amygdale, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C10";"Tumeur maligne de l'oropharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C100";"Tumeur maligne du sillon glosso-épiglottique";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C101";"Tumeur maligne de la face antérieure de l'épiglotte";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C102";"Tumeur maligne de la paroi latérale de l'oropharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C103";"Tumeur maligne de la paroi postérieure de l'oropharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C104";"Tumeur maligne de la fente branchiale";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C108";"Tumeur maligne à localisations contiguës de l'oropharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C10";"C109";"Tumeur maligne de l'oropharynx, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C11";"C11";"Tumeur maligne du rhinopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C11";"C110";"Tumeur maligne de la paroi supérieure du rhinopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C11";"C111";"Tumeur maligne de la paroi postérieure du rhinopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C11";"C112";"Tumeur maligne de la paroi latérale du rhinopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C11";"C113";"Tumeur maligne de la paroi antérieure du rhinopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C11";"C118";"Tumeur maligne à localisations contiguës de rhinopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C11";"C119";"Tumeur maligne du rhinopharynx, sans précision";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C12";"C12";"Tumeur maligne du sinus piriforme";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C13";"C13";"Tumeur maligne de l'hypopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C13";"C130";"Tumeur maligne de la région rétro-cricoïdienne";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C13";"C131";"Tumeur maligne du repli ary-épiglottique, (versant hypopharyngé)";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C13";"C132";"Tumeur maligne de la paroi postérieure de l'hypopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
"IR_CIM_V";0;30;"C13";"C138";"Tumeur maligne à localisations contiguës de l'hypopharynx";"V8.0";"02JUL2017:00:00:00";1;NA
