"nom_table";"TEC_COL";"CAT_CIM_COD";"CAT_CIM_LIB";"CPT_COP_NUM"
"IR_CCI_V";0;"W76";"Autre pendaison et strangulation accidentelles";NA
"IR_CCI_V";0;"Y15";"Intoxication par l'alcool et exposition à l'alcool, intention non déterminée";NA
"IR_CCI_V";0;"T44";"Intoxication par médicaments agissant essentiellement sur le système nerveux autonome";NA
"IR_CCI_V";0;"T45";"Intoxication par substances essentiellement systémiques et hématologiques, non classées ailleurs";NA
"IR_CCI_V";0;"T08";"Fracture du rachis, niveau non précisé";NA
"IR_CCI_V";0;"T10";"Fracture du membre supérieur, niveau non précisé";NA
"IR_CCI_V";0;"X10";"Contact avec des boissons, aliments, graisses comestibles et huiles de cuisson brûlants";NA
"IR_CCI_V";0;"T68";"Hypothermie";NA
"IR_CCI_V";0;"T78";"Effets indésirables, non classés ailleurs";NA
"IR_CCI_V";0;"T79";"Certaines complications précoces des traumatismes, non classées ailleurs";NA
"IR_CCI_V";0;"T34";"Gelure avec nécrose des tissus";NA
"IR_CCI_V";0;"A22";"Charbon";NA
"IR_CCI_V";0;"A25";"Fièvres causées par morsure de rat";NA
"IR_CCI_V";0;"A27";"Leptospirose";NA
"IR_CCI_V";0;"A44";"Bartonellose";NA
"IR_CCI_V";0;"A59";"Trichomonase";NA
"IR_CCI_V";0;"A67";"Pinta [caraté]";NA
"IR_CCI_V";0;"A69";"Autres infections à spirochètes";NA
"IR_CCI_V";0;"A80";"Poliomyélite aiguë";NA
"IR_CCI_V";0;"A84";"Encéphalite virale transmise par des tiques";NA
"IR_CCI_V";0;"A90";"Dengue [dengue classique]";NA
"IR_CCI_V";0;"A99";"Fièvre hémorragique virale, sans précision";NA
"IR_CCI_V";0;"B16";"Hépatite aiguë B";NA
"IR_CCI_V";0;"B19";"Hépatite virale, sans précision";NA
"IR_CCI_V";0;"B35";"Dermatophytose";NA
"IR_CCI_V";0;"B44";"Aspergillose";NA
"IR_CCI_V";0;"C86";"Autres types précisés de lymphomes à cellules T/NK";NA
"IR_CCI_V";0;"C93";"Leucémie monocytaire";NA
"IR_CCI_V";0;"D00";"Carcinome in situ de la cavité buccale, de l'oesophage et de l'estomac";NA
"IR_CCI_V";0;"D01";"Carcinome in situ des organes digestifs, autres et non précisés";NA
"IR_CCI_V";0;"B46";"Zygomycose";NA
"IR_CCI_V";0;"B54";"Paludisme, sans précision";NA
"IR_CCI_V";0;"B77";"Ascaridiase";NA
"IR_CCI_V";0;"C01";"Tumeur maligne de la base de la langue";NA
"IR_CCI_V";0;"C03";"Tumeur maligne de la gencive";NA
"IR_CCI_V";0;"R65";"Syndrome de réponse inflammatoire systémique";NA
"IR_CCI_V";0;"R77";"Autres anomalies des protéines plasmatiques";NA
"IR_CCI_V";0;"R91";"Résultats anormaux d'imagerie diagnostique du poumon";NA
"IR_CCI_V";0;"D06";"Carcinome in situ du col de l'utérus";NA
"IR_CCI_V";0;"D17";"Tumeur lipomateuse bénigne";NA
"IR_CCI_V";0;"B59";"Pneumocystose";NA
"IR_CCI_V";0;"B70";"Diphyllobothriase et sparganose";NA
"IR_CCI_V";0;"B72";"Dracunculose";NA
"IR_CCI_V";0;"B73";"Onchocercose";NA
"IR_CCI_V";0;"B76";"Ankylostomiase";NA
"IR_CCI_V";0;"B79";"Infection à Trichuris trichiuria";NA
"IR_CCI_V";0;"B85";"Pédiculose et phtiriase";NA
"IR_CCI_V";0;"B90";"Séquelles de tuberculose";NA
"IR_CCI_V";0;"C10";"Tumeur maligne de l'oropharynx";NA
"IR_CCI_V";0;"C33";"Tumeur maligne de la trachée";NA
"IR_CCI_V";0;"C53";"Tumeur maligne du col de l'utérus";NA
"IR_CCI_V";0;"C67";"Tumeur maligne de la vessie";NA
"IR_CCI_V";0;"C70";"Tumeur maligne des méninges";NA
"IR_CCI_V";0;"C72";"Tumeur maligne de la moelle épinière, des nerfs crâniens et d'autres parties du système nerveux central";NA
"IR_CCI_V";0;"D82";"Déficit immunitaire associé à d'autres anomalies majeures";NA
"IR_CCI_V";0;"E02";"Hypothyroïdie par carence inapparente en iode";NA
"IR_CCI_V";0;"E13";"Autres diabètes sucrés précisés";NA
"IR_CCI_V";0;"E15";"Coma hypoglycémique non diabétique";NA
"IR_CCI_V";0;"E26";"Hyperaldostéronisme";NA
"IR_CCI_V";0;"E31";"Dysfonctionnement pluriglandulaire";NA
"IR_CCI_V";0;"E41";"Marasme nutritionnel";NA
"IR_CCI_V";0;"E42";"Kwashiorkor avec marasme";NA
"IR_CCI_V";0;"E43";"Malnutrition protéino-énergétique grave, sans précision";NA
"IR_CCI_V";0;"E44";"Malnutrition protéino-énergétique légère ou modérée";NA
"IR_CCI_V";0;"E53";"Autres avitaminoses du groupe B";NA
"IR_CCI_V";0;"E55";"Carence en vitamine D";NA
"IR_CCI_V";0;"E60";"Carence alimentaire en zinc";NA
"IR_CCI_V";0;"E65";"Adiposité localisée";NA
"IR_CCI_V";0;"E66";"Obésité";NA
"IR_CCI_V";0;"E71";"Anomalies du métabolisme des acides aminés à chaîne ramifiée et du métabolisme des acides gras";NA
"IR_CCI_V";0;"D26";"Autres tumeurs bénignes de l'utérus";NA
"IR_CCI_V";0;"D33";"Tumeur bénigne de l'encéphale et d'autres parties du système nerveux central";NA
"IR_CCI_V";0;"D51";"Anémie par carence en vitamine B12";NA
"IR_CCI_V";0;"D73";"Maladie de la rate";NA
"IR_CCI_V";0;"F22";"Troubles délirants persistants";NA
"IR_CCI_V";0;"F23";"Troubles psychotiques aigus et transitoires";NA
"IR_CCI_V";0;"F39";"Trouble de l'humeur [affectif], sans précision";NA
"IR_CCI_V";0;"F44";"Troubles dissociatifs [de conversion]";NA
"IR_CCI_V";0;"F51";"Troubles du sommeil non organiques";NA
"IR_CCI_V";0;"F53";"Troubles mentaux et du comportement associés à la puerpéralité, non classés ailleurs";NA
"IR_CCI_V";0;"F59";"Syndromes comportementaux non précisés associés à des perturbations physiologiques et à des facteurs physiques";NA
"IR_CCI_V";0;"F82";"Trouble spécifique du développement moteur";NA
"IR_CCI_V";0;"F83";"Troubles spécifiques mixtes du développement";NA
"IR_CCI_V";0;"F89";"Trouble du développement psychologique, sans précision";NA
"IR_CCI_V";0;"F93";"Troubles émotionnels apparaissant spécifiquement dans l'enfance";NA
"IR_CCI_V";0;"E74";"Autres anomalies du métabolisme des hydrates de carbone";NA
"IR_CCI_V";0;"E75";"Anomalies du métabolisme des sphingolipides et autres anomalies du stockage des lipides";NA
"IR_CCI_V";0;"E84";"Fibrose kystique";NA
"IR_CCI_V";0;"F07";"Troubles de la personnalité et du comportement dus à une affection, une lésion et un dysfonctionnement cérébraux";NA
"IR_CCI_V";0;"G98";"Autres affections du système nerveux, non classées ailleurs";NA
"IR_CCI_V";0;"H03";"Affections de la paupière au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H27";"Autres affections du cristallin";NA
"IR_CCI_V";0;"H33";"Décollement et déchirure de la rétine";NA
"IR_CCI_V";0;"H43";"Affections du corps vitré";NA
"IR_CCI_V";0;"H49";"Strabisme paralytique";NA
"IR_CCI_V";0;"H54";"Déficience visuelle incluant la cécité (binoculaire ou monoculaire)";NA
"IR_CCI_V";0;"H74";"Autres affections de l'oreille moyenne et de l'apophyse mastoïde";NA
"IR_CCI_V";0;"H75";"Autres affections de l'oreille moyenne et de l'apophyse mastoïde au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H82";"Syndromes vertigineux au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H93";"Autres affections de l'oreille, non classées ailleurs";NA
"IR_CCI_V";0;"I08";"Maladies de plusieurs valvules (rhumatismales)";NA
"IR_CCI_V";0;"G14";"Syndrome postpoliomyélite";NA
"IR_CCI_V";0;"G23";"Autres maladies dégénératives des noyaux gris centraux";NA
"IR_CCI_V";0;"G40";"Épilepsie";NA
"IR_CCI_V";0;"G44";"Autres syndromes d'algies céphaliques";NA
"IR_CCI_V";0;"G46";"Syndromes vasculaires cérébraux au cours de maladies cérébrovasculaires (I60-I67)";NA
"IR_CCI_V";0;"G50";"Affections du nerf trijumeau";NA
"IR_CCI_V";0;"G70";"Myasthénie et autres affections neuro-musculaires";NA
"IR_CCI_V";0;"G90";"Affections du système nerveux autonome";NA
"IR_CCI_V";0;"G96";"Autres affections du système nerveux central";NA
"IR_CCI_V";0;"J17";"Pneumopathie au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"J21";"Bronchiolite aiguë";NA
"IR_CCI_V";0;"J31";"Rhinite, rhinopharyngite et pharyngite chroniques";NA
"IR_CCI_V";0;"J60";"Pneumoconiose des mineurs de charbon";NA
"IR_CCI_V";0;"J61";"Pneumoconiose due à l'amiante et à d'autres fibres minérales";NA
"IR_CCI_V";0;"J66";"Affections des voies aériennes dues à des poussières organiques précisées";NA
"IR_CCI_V";0;"J84";"Autres affections pulmonaires interstitielles";NA
"IR_CCI_V";0;"J98";"Autres troubles respiratoires";NA
"IR_CCI_V";0;"K08";"Autres affections des dents et du parodonte";NA
"IR_CCI_V";0;"I27";"Autres affections cardiopulmonaires";NA
"IR_CCI_V";0;"I32";"Péricardite au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"I38";"Endocardite, valvule non précisée";NA
"IR_CCI_V";0;"I43";"Myocardiopathie au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"I46";"Arrêt cardiaque";NA
"IR_CCI_V";0;"I65";"Occlusion et sténose des artères précérébrales, n'entraînant pas un infarctus cérébral";NA
"IR_CCI_V";0;"I79";"Atteintes des artères, artérioles et capillaires au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"I85";"Varices oesophagiennes";NA
"IR_CCI_V";0;"I86";"Varices d'autres localisations";NA
"IR_CCI_V";0;"I88";"Lymphadénite non spécifique";NA
"IR_CCI_V";0;"J11";"Grippe, virus non identifié";NA
"IR_CCI_V";0;"J15";"Pneumopathies bactériennes, non classées ailleurs";NA
"IR_CCI_V";0;"L00";"Syndrome d'épidermolyse staphylococcique du nourrisson";NA
"IR_CCI_V";0;"L20";"Dermite atopique";NA
"IR_CCI_V";0;"L21";"Dermite séborrhéique";NA
"IR_CCI_V";0;"L24";"Dermite irritante de contact";NA
"IR_CCI_V";0;"L25";"Dermite de contact, sans précision";NA
"IR_CCI_V";0;"L26";"Dermite exfoliatrice";NA
"IR_CCI_V";0;"L27";"Dermite due à des substances prises par voie interne";NA
"IR_CCI_V";0;"L28";"Lichen simplex chronique et prurigo";NA
"IR_CCI_V";0;"L40";"Psoriasis";NA
"IR_CCI_V";0;"L52";"Érythème noueux";NA
"IR_CCI_V";0;"L63";"Pelade";NA
"IR_CCI_V";0;"L67";"Anomalie de la pigmentation et de la gaine capillaires";NA
"IR_CCI_V";0;"L93";"Lupus érythémateux";NA
"IR_CCI_V";0;"M00";"Arthrites à bactéries pyogènes";NA
"IR_CCI_V";0;"K29";"Gastrite et duodénite";NA
"IR_CCI_V";0;"K37";"Appendicite, sans précision";NA
"IR_CCI_V";0;"K61";"Abcès des régions anale et rectale";NA
"IR_CCI_V";0;"K62";"Autres maladies de l'anus et du rectum";NA
"IR_CCI_V";0;"K74";"Fibrose et cirrhose du foie";NA
"IR_CCI_V";0;"K75";"Autres maladies inflammatoires du foie";NA
"IR_CCI_V";0;"K80";"Cholélithiase";NA
"IR_CCI_V";0;"M03";"Arthropathies post-infectieuses et réactionnelles au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"M40";"Cyphose et lordose";NA
"IR_CCI_V";0;"M63";"Atteintes musculaires au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"M65";"Synovite et ténosynovite";NA
"IR_CCI_V";0;"A02";"Autres salmonelloses";NA
"IR_CCI_V";0;"A04";"Autres infections intestinales bactériennes";NA
"IR_CCI_V";0;"A05";"Autres intoxications bactériennes d'origine alimentaire, non classées ailleurs";NA
"IR_CCI_V";0;"A16";"Tuberculose de l'appareil respiratoire, sans confirmation bactériologique ou histologique";NA
"IR_CCI_V";0;"C73";"Tumeur maligne de la thyroïde";NA
"IR_CCI_V";0;"C74";"Tumeur maligne de la surrénale";NA
"IR_CCI_V";0;"M66";"Déchirure spontanée de la synoviale et du tendon";NA
"IR_CCI_V";0;"M45";"Spondylarthrite ankylosante";NA
"IR_CCI_V";0;"M46";"Autres spondylopathies inflammatoires";NA
"IR_CCI_V";0;"M49";"Spondylopathies au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"M53";"Autres dorsopathies, non classées ailleurs";NA
"IR_CCI_V";0;"M94";"Autres affections du cartilage";NA
"IR_CCI_V";0;"N88";"Autres affections non inflammatoires du col de l'utérus";NA
"IR_CCI_V";0;"N90";"Autres affections non inflammatoires de la vulve et du périnée";NA
"IR_CCI_V";0;"O00";"Grossesse extra-utérine";NA
"IR_CCI_V";0;"O61";"Échec du déclenchement du travail";NA
"IR_CCI_V";0;"N07";"Néphropathie héréditaire, non classée ailleurs";NA
"IR_CCI_V";0;"N13";"Uropathie obstructive et par reflux";NA
"IR_CCI_V";0;"N37";"Affections de l'urètre au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"N44";"Torsion du testicule";NA
"IR_CCI_V";0;"N46";"Stérilité, chez l'homme";NA
"IR_CCI_V";0;"N64";"Autres affections du sein";NA
"IR_CCI_V";0;"N72";"Affections inflammatoires du col de l'utérus";NA
"IR_CCI_V";0;"N77";"Ulcération et inflammation vulvo-vaginales au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"N80";"Endométriose";NA
"IR_CCI_V";0;"N85";"Autres affections non inflammatoires de l'utérus, sauf le col";NA
"IR_CCI_V";0;"P92";"Problèmes alimentaires du nouveau-né";NA
"IR_CCI_V";0;"P94";"Anomalies du tonus musculaire du nouveau-né";NA
"IR_CCI_V";0;"Q06";"Autres malformations congénitales de la moelle épinière";NA
"IR_CCI_V";0;"Q14";"Malformations congénitales de la chambre postérieure de l'oeil";NA
"IR_CCI_V";0;"Q18";"Autres malformations congénitales de la face et du cou";NA
"IR_CCI_V";0;"Q30";"Malformations congénitales du nez";NA
"IR_CCI_V";0;"Q35";"Fente palatine";NA
"IR_CCI_V";0;"Q36";"Fente labiale";NA
"IR_CCI_V";0;"H17";"Cicatrices et opacités cornéennes";NA
"IR_CCI_V";0;"H47";"Autres affections du nerf [II] et des voies optiques";NA
"IR_CCI_V";0;"H48";"Affections du nerf [II] et des voies optiques au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"H51";"Autres anomalies des mouvements binoculaires";NA
"IR_CCI_V";0;"H59";"Affections de l'oeil et de ses annexes après un acte à visée diagnostique et thérapeutique, non classées ailleurs";NA
"IR_CCI_V";0;"H68";"Salpingite et obstruction de la trompe d'Eustache";NA
"IR_CCI_V";0;"H95";"Affections de l'oreille et de l'apophyse mastoïde après un acte à visée diagnostique et thérapeutique, non classées ailleurs";NA
"IR_CCI_V";0;"G20";"Maladie de Parkinson";NA
"IR_CCI_V";0;"G47";"Troubles du sommeil";NA
"IR_CCI_V";0;"G53";"Affections des nerfs crâniens au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"G63";"Polynévrite au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"G64";"Autres affections du système nerveux périphérique";NA
"IR_CCI_V";0;"G80";"Paralysie cérébrale";NA
"IR_CCI_V";0;"G91";"Hydrocéphalie";NA
"IR_CCI_V";0;"G97";"Affections du système nerveux après un acte à visée diagnostique et thérapeutique, non classées ailleurs";NA
"IR_CCI_V";0;"J22";"Infection aiguë des voies respiratoires inférieures, sans précision";NA
"IR_CCI_V";0;"J42";"Bronchite chronique, sans précision";NA
"IR_CCI_V";0;"J63";"Pneumoconiose due à d'autres poussières inorganiques";NA
"IR_CCI_V";0;"J65";"Pneumoconiose associée à la tuberculose";NA
"IR_CCI_V";0;"J68";"Affections respiratoires dues à l'inhalation d'agents chimiques, d'émanations, de fumées et de gaz";NA
"IR_CCI_V";0;"J82";"Éosinophilie pulmonaire, non classée ailleurs";NA
"IR_CCI_V";0;"J92";"Plaque pleurale";NA
"IR_CCI_V";0;"K07";"Anomalies dento-faciales [y compris les malocclusions]";NA
"IR_CCI_V";0;"I15";"Hypertension secondaire";NA
"IR_CCI_V";0;"I24";"Autres cardiopathies ischémiques aiguës";NA
"IR_CCI_V";0;"I37";"Atteintes de la valvule pulmonaire (non rhumatismale)";NA
"IR_CCI_V";0;"I47";"Tachycardie paroxystique";NA
"IR_CCI_V";0;"I48";"Fibrillation et flutter auriculaires";NA
"IR_CCI_V";0;"I52";"Autres cardiopathies au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"I60";"Hémorragie sous-arachnoïdienne";NA
"IR_CCI_V";0;"I72";"Autres anévrismes et dissections";NA
"IR_CCI_V";0;"I78";"Maladies des capillaires";NA
"IR_CCI_V";0;"I83";"Varices des membres inférieurs";NA
"IR_CCI_V";0;"I95";"Hypotension";NA
"IR_CCI_V";0;"J10";"Grippe, à autre virus grippal identifié";NA
"IR_CCI_V";0;"L13";"Autres dermatoses bulleuses";NA
"IR_CCI_V";0;"L50";"Urticaire";NA
"IR_CCI_V";0;"L56";"Autres modifications aiguës de la peau dues aux rayons ultraviolets";NA
"IR_CCI_V";0;"L87";"Anomalies de l'élimination transépidermique";NA
"IR_CCI_V";0;"L90";"Affections atrophiques de la peau";NA
"IR_CCI_V";0;"K27";"Ulcère digestif, de siège non précisé";NA
"IR_CCI_V";0;"K36";"Autres formes d'appendicite";NA
"IR_CCI_V";0;"K63";"Autres maladies de l'intestin";NA
"IR_CCI_V";0;"K72";"Insuffisance hépatique, non classée ailleurs";NA
"IR_CCI_V";0;"K77";"Atteintes hépatiques au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"K87";"Atteintes de la vésicule biliaire, des voies biliaires et du pancréas au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"K90";"Malabsorption intestinale";NA
"IR_CCI_V";0;"K91";"Atteintes de l'appareil digestif après un acte à visée diagnostique et thérapeutique, non classées ailleurs";NA
"IR_CCI_V";0;"M06";"Autres polyarthrites rhumatoïdes";NA
"IR_CCI_V";0;"M07";"Arthropathies psoriasiques et entéropathiques";NA
"IR_CCI_V";0;"M08";"Polyarthrites juvéniles";NA
"IR_CCI_V";0;"M24";"Autres lésions articulaires spécifiques";NA
"IR_CCI_V";0;"M25";"Autres affections articulaires, non classées ailleurs";NA
"IR_CCI_V";0;"M17";"Gonarthrose [arthrose du genou]";NA
"IR_CCI_V";0;"M19";"Autres arthroses";NA
"IR_CCI_V";0;"M43";"Autres dorsopathies avec déformation";NA
"IR_CCI_V";0;"M73";"Affections des tissus mous au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"M76";"Enthésopathies du membre inférieur, sauf le pied";NA
"IR_CCI_V";0;"N04";"Syndrome néphrotique";NA
"IR_CCI_V";0;"N95";"Troubles de la ménopause et autres troubles de la périménopause";NA
"IR_CCI_V";0;"O03";"Avortement spontané";NA
"IR_CCI_V";0;"O25";"Malnutrition au cours de la grossesse";NA
"IR_CCI_V";0;"O26";"Soins maternels pour d'autres affections liées principalement à la grossesse";NA
"IR_CCI_V";0;"O28";"Résultats anormaux constatés au cours de l'examen prénatal systématique de la mère";NA
"IR_CCI_V";0;"O36";"Soins maternels pour d'autres affections connues ou présumées du foetus";NA
"IR_CCI_V";0;"O45";"Décollement prématuré du placenta [hématome rétro-placentaire]";NA
"IR_CCI_V";0;"N15";"Autres maladies rénales tubulo-interstitielles";NA
"IR_CCI_V";0;"N18";"Maladie renale chronique";NA
"IR_CCI_V";0;"N25";"Affections dues à une tubulopathie";NA
"IR_CCI_V";0;"N30";"Cystite";NA
"IR_CCI_V";0;"N43";"Hydrocèle et spermatocèle";NA
"IR_CCI_V";0;"N73";"Autres affections inflammatoires pelviennes de la femme";NA
"IR_CCI_V";0;"N76";"Autres inflammations du vagin et de la vulve";NA
"IR_CCI_V";0;"P76";"Autres occlusions intestinales du nouveau-né";NA
"IR_CCI_V";0;"Q17";"Autres malformations congénitales de l'oreille";NA
"IR_CCI_V";0;"Q21";"Malformations congénitales des cloisons cardiaques";NA
"IR_CCI_V";0;"Q25";"Malformations congénitales des gros vaisseaux";NA
"IR_CCI_V";0;"Q28";"Autres malformations congénitales de l'appareil circulatoire";NA
"IR_CCI_V";0;"Q32";"Malformations congénitales de la trachée et de bronches";NA
"IR_CCI_V";0;"Q34";"Autres malformations congénitales de l'appareil respiratoire";NA
"IR_CCI_V";0;"O82";"Accouchement unique par césarienne";NA
"IR_CCI_V";0;"P02";"Foetus et nouveau-né affectés par des complications concernant le placenta, le cordon ombilical et les membranes";NA
"IR_CCI_V";0;"P07";"Anomalies liées à une brièveté de la gestation et un poids insuffisant à la naissance, non classés ailleurs";NA
"IR_CCI_V";0;"P25";"Emphysème interstitiel et affections apparentées survenant pendant la période périnatale";NA
"IR_CCI_V";0;"P28";"Autres affections respiratoires survenant pendant la période périnatale";NA
"IR_CCI_V";0;"P35";"Maladies virales congénitales";NA
"IR_CCI_V";0;"P38";"Omphalite du nouveau-né, avec ou sans hémorragie légère";NA
"IR_CCI_V";0;"P50";"Perte de sang foetal";NA
"IR_CCI_V";0;"P51";"Hémorragie ombilicale du nouveau-né";NA
"IR_CCI_V";0;"P59";"Ictère néonatal dû à des causes autres et sans précision";NA
"IR_CCI_V";0;"Q38";"Autres malformations congénitales de la langue, de la bouche et du pharynx";NA
"IR_CCI_V";0;"O69";"Travail et accouchement compliqués d'anomalies du cordon ombilical";NA
"IR_CCI_V";0;"T07";"Lésions traumatiques multiples, sans précision";NA
"IR_CCI_V";0;"T11";"Autres lésions traumatiques du membre supérieur, niveau non précisé";NA
"IR_CCI_V";0;"W84";"Danger pour la respiration, sans précision";NA
"IR_CCI_V";0;"T52";"Effet toxique de solvants organiques";NA
"IR_CCI_V";0;"T59";"Effets toxiques d'autres émanations, gaz et fumées";NA
"IR_CCI_V";0;"T61";"Effet toxique de substances nocives absorbées par le biais de fruits de mer";NA
"IR_CCI_V";0;"T63";"Effet toxique d'un contact avec un animal venimeux";NA
"IR_CCI_V";0;"T18";"Corps étranger dans les voies digestives";NA
"IR_CCI_V";0;"W87";"Exposition au courant électrique, sans précision";NA
"IR_CCI_V";0;"W88";"Exposition aux rayonnements ionisants";NA
"IR_CCI_V";0;"W92";"Exposition à une chaleur artificielle excessive";NA
"IR_CCI_V";0;"X13";"Contact avec de la vapeur d'eau et des vapeurs brûlantes";NA
"IR_CCI_V";0;"X14";"Contact avec de l'air et des gaz brûlants";NA
"IR_CCI_V";0;"T28";"Brûlure et corrosion d'autres organes internes";NA
"IR_CCI_V";0;"T32";"Corrosions classées selon l'étendue de la surface du corps atteinte";NA
"IR_CCI_V";0;"A23";"Brucellose";NA
"IR_CCI_V";0;"A26";"Érysipéloïde";NA
"IR_CCI_V";0;"A31";"Infections dues à d'autres mycobactéries";NA
"IR_CCI_V";0;"A35";"Autres formes de tétanos";NA
"IR_CCI_V";0;"A71";"Trachome";NA
"IR_CCI_V";0;"A74";"Autres infections à Chlamydia";NA
"IR_CCI_V";0;"A75";"Typhus";NA
"IR_CCI_V";0;"A85";"Autres encéphalites virales, non classées ailleurs";NA
"IR_CCI_V";0;"A87";"Méningite virale";NA
"IR_CCI_V";0;"A93";"Autres fièvres virales transmises par des arthropodes, non classées ailleurs";NA
"IR_CCI_V";0;"B08";"Autres infections virales caractérisées par des lésions cutanéo-muqueuses, non classées ailleurs";NA
"IR_CCI_V";0;"B15";"Hépatite aiguë A";NA
"IR_CCI_V";0;"B17";"Autres hépatites virales aiguës";NA
"IR_CCI_V";0;"B23";"Immunodéficience humaine virale [VIH], à l'origine d'autres maladies";NA
"IR_CCI_V";0;"B27";"Mononucléose infectieuse";NA
"IR_CCI_V";0;"B34";"Infection virale, siège non précisé";NA
"IR_CCI_V";0;"B39";"Histoplasmose";NA
"IR_CCI_V";0;"B45";"Cryptococcose";NA
"IR_CCI_V";0;"A17";"Tuberculose du système nerveux";NA
"IR_CCI_V";0;"A21";"Tularémie";NA
"IR_CCI_V";0;"C88";"Maladies immunoprolifératives malignes";NA
"IR_CCI_V";0;"B47";"Mycétome";NA
"IR_CCI_V";0;"B48";"Autres mycoses, non classées ailleurs";NA
"IR_CCI_V";0;"B55";"Leishmaniose";NA
"IR_CCI_V";0;"B56";"Trypanosomiase africaine";NA
"IR_CCI_V";0;"B57";"Maladie de Chagas";NA
"IR_CCI_V";0;"B74";"Filariose";NA
"IR_CCI_V";0;"C07";"Tumeur maligne de la glande parotide";NA
"IR_CCI_V";0;"C09";"Tumeur maligne de l'amygdale";NA
"IR_CCI_V";0;"C13";"Tumeur maligne de l'hypopharynx";NA
"IR_CCI_V";0;"C15";"Tumeur maligne de l'oesophage";NA
"IR_CCI_V";0;"C30";"Tumeur maligne des fosses nasales et de l'oreille moyenne";NA
"IR_CCI_V";0;"C38";"Tumeur maligne du coeur, du médiastin et de la plèvre";NA
"IR_CCI_V";0;"C44";"Autres tumeurs malignes de la peau";NA
"IR_CCI_V";0;"C48";"Tumeur maligne du rétropéritoine et du péritoine";NA
"IR_CCI_V";0;"C62";"Tumeur maligne du testicule";NA
"IR_CCI_V";0;"C63";"Tumeur maligne des organes génitaux de l'homme, autres et non précisés";NA
"IR_CCI_V";0;"C71";"Tumeur maligne de l'encéphale";NA
"IR_CCI_V";0;"E06";"Thyroïdite";NA
"IR_CCI_V";0;"E12";"Diabète sucré de malnutrition";NA
"IR_CCI_V";0;"E16";"Autres anomalies de la sécrétion pancréatique interne";NA
"IR_CCI_V";0;"E21";"Hyperparathyroïdie et autres maladies de la glande parathyroïde";NA
"IR_CCI_V";0;"E46";"Malnutrition protéino-énergétique, sans précision";NA
"IR_CCI_V";0;"E52";"Carence en acide nicotinique [pellagre]";NA
"IR_CCI_V";0;"E61";"Carences en autres éléments nutritionnels";NA
"IR_CCI_V";0;"D37";"Tumeur de la cavité buccale et des organes digestifs à évolution imprévisible ou inconnue";NA
"IR_CCI_V";0;"D38";"Tumeur de l'oreille moyenne et des organes respiratoires et intrathoraciques à évolution imprévisible ou inconnue";NA
"IR_CCI_V";0;"D63";"Anémie au cours de maladies chroniques classées ailleurs";NA
"IR_CCI_V";0;"D64";"Autres anémies";NA
"IR_CCI_V";0;"D68";"Autres anomalies de la coagulation";NA
"IR_CCI_V";0;"D76";"Certaines maladies du tissu lymphoréticulaire et du système réticulo-histiocytaire";NA
"IR_CCI_V";0;"F24";"Trouble délirant induit";NA
"IR_CCI_V";0;"F84";"Troubles envahissants du développement";NA
"IR_CCI_V";0;"F92";"Troubles mixtes des conduites et troubles émotionnels";NA
"IR_CCI_V";0;"E79";"Anomalies du métabolisme de la purine et de la pyrimidine";NA
"IR_CCI_V";0;"E90";"Anomalies nutritionnelles et métaboliques au cours de maladies classées ailleurs";NA
"IR_CCI_V";0;"F01";"Démence vasculaire";NA
"IR_CCI_V";0;"F03";"Démence, sans précision";NA
"IR_CCI_V";0;"V70";"Occupant d'un autobus blessé dans une collision avec un piéton ou un animal";NA
"IR_CCI_V";0;"X30";"Exposition à une chaleur naturelle excessive";NA
"IR_CCI_V";0;"T69";"Autres effets d'une baisse de la température";NA
"IR_CCI_V";0;"T70";"Effets de la pression atmosphérique et de la pression de l'eau";NA
"IR_CCI_V";0;"W89";"Exposition à une source lumineuse artificielle visible et aux ultraviolets";NA
"IR_CCI_V";0;"W90";"Exposition à d'autres rayonnements non ionisants";NA
"IR_CCI_V";0;"W91";"Exposition aux rayonnements, sans précision";NA
"IR_CCI_V";0;"X16";"Contact avec des appareils de chauffage, radiateurs et tuyaux brûlants";NA
"IR_CCI_V";0;"T31";"Brûlures classées selon l'étendue de la surface du corps atteinte";NA
