CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9153716;R;VIDEX 150 mg comprimé à croquer ou dispersible;27/12/2004;;;BRISTOL MYERS SQUIBB;29/04/2009;01/01/2010;2,197;2,24;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;VIDEX 150 mg comprimé à croquer ou dispersible;;S;15.0;COMPRIME;310.0;ECRASEMENT POSSIBLE COMPRIME A CROQUER C;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;O;N;N
9194460;R;CAELYX 2 mg/ml Solution à diluer pour perfusion, flacon de 10 ml;11/05/2005;;;JANSSEN-CILAG;05/12/2018;01/01/2019;314,381;320,98;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CAELYX 2 mg/ml Solution à diluer pour perfusion, flacon de 10 ml;;D;50.0;SUSPENSION;281.0;LIPOSOME PEGYLEE SUSPENSION INJECTABLE;;;;L01DB01;DOXORUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9194460;T;CAELYX 2 mg/ml Solution à diluer pour perfusion, flacon de 10 ml;11/05/2005;;;JANSSEN-CILAG;05/12/2018;01/01/2019;314,381;320,98;;;;;;;21/05/2005;1,16;1,16;1,16;1,16;11/05/2005;;11/05/2005;;CAELYX 2 mg/ml Solution à diluer pour perfusion, flacon de 10 ml;;D;50.0;SUSPENSION;281.0;LIPOSOME PEGYLEE SUSPENSION INJECTABLE;;;;L01DB01;DOXORUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9194796;R;UROMITEXAN 400 mg comprimé pelliculé sécable;22/09/2006;;;BAXTER SAS;29/04/2009;01/01/2010;2,8;2,86;N;22.0;22/09/2006;65.0;;;22/09/2006;1,16;1,16;1,16;1,16;;;;;UROMITEXAN 400 mg comprimé pelliculé sécable;;D;15.0;COMPRIME;307.0;SECABLE COMPRIME PELLICULE BISECABLE;;;;V03AF01;MESNA;V03D;MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT ANTINEOPLASIQUE;N;O;N;O;O
9194804;R;UROMITEXAN 600 mg comprimé;22/09/2006;;;BAXTER SAS;29/04/2009;01/01/2010;4;4,08;N;22.0;22/09/2006;65.0;;;22/09/2006;1,16;1,16;1,16;1,16;;;;;UROMITEXAN 600 mg comprimé;;D;15.0;COMPRIME;307.0;SECABLE COMPRIME PELLICULE BISECABLE;;;;V03AF01;MESNA;V03D;MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT ANTINEOPLASIQUE;N;O;N;O;O
9194856;R;AMIKACINE AGUETTANT 250 MG Poudre pour solution injectable;29/07/2004;;;AGUETTANT;29/04/2009;01/01/2010;;;O;22.0;29/07/2004;100.0;;;29/07/2004;9,999;9,999;9,999;9,999;;;;;AMIKACINE AGUETTANT 250 MG Poudre pour solution injectable;;S;44.0;POUDRE;312.0;POUDRE POUR SOLUTION INJECTABLE;;;;J01GB06;AMIKACINE;J01K;AMINOSIDES;N;O;N;N;N
9194862;R;AMIKACINE AGUETTANT 500 MG Poudre pour solution injectable;29/07/2004;;;AGUETTANT;29/04/2009;01/01/2010;;;O;22.0;29/07/2004;100.0;;;29/07/2004;9,999;9,999;9,999;9,999;;;;;AMIKACINE AGUETTANT 500 MG Poudre pour solution injectable;;S;44.0;POUDRE;312.0;POUDRE POUR SOLUTION INJECTABLE;;;;J01GB06;AMIKACINE;J01K;AMINOSIDES;N;O;N;N;N
9195726;R;ETOPOSIDE MYLAN 20 MG/ML solution à diluer pour perfusion en flacon de 5 ml;11/05/2005;;;MYLAN SAS;10/11/2009;01/01/2010;4;4,08;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;ETOPOSIDE MYLAN 20 MG/ML solution à diluer pour perfusion en flacon de 5 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CB01;ETOPOSIDE;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9218605;R;CARBOPLATINE MYLAN 10 MG/ML solution pour perfusion en flacon de 15 ml;11/05/2005;;;MYLAN SAS;10/11/2009;01/01/2010;9;9,19;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE MYLAN 10 MG/ML solution pour perfusion en flacon de 15 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9218611;R;CARBOPLATINE MYLAN 10 MG/ML solution pour perfusion en flacon de 45 ml;11/05/2005;;;MYLAN SAS;10/11/2009;01/01/2010;19;19,4;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE MYLAN 10 MG/ML solution pour perfusion en flacon de 45 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9218628;R;CARBOPLATINE MYLAN 10 MG/ML solution pour perfusion en flacon de 5 ml;11/05/2005;;;MYLAN SAS;10/11/2009;01/01/2010;5;5,11;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE MYLAN 10 MG/ML solution pour perfusion en flacon de 5 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9219390;R;ETHYOL 50 mg/ml poudre pour solution pour perfusion en flacon de 375 mg;11/05/2005;;;SCHERING-PLOUGH;24/02/2015;01/01/2010;152;155,19;N;22.0;11/05/2005;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;ETHYOL 50 mg/ml poudre pour solution pour perfusion en flacon de 375 mg;;S;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;V03AF05;AMIFOSTINE;V03D;MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT ANTINEOPLASIQUE;N;O;N;O;O
9219467;R;TAXOL 6 mg/ml solution à diluer pour perfusion en flacon de 50 ml;11/05/2005;22/02/2017;RADIATION;BRISTOL MYERS SQUIBB;22/02/2017;01/12/2016;85,5;87,3;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;TAXOL 6 mg/ml solution à diluer pour perfusion en flacon de 50 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01CD01;PACLITAXEL;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9219740;R;CEREZYME 400 U poudre pour solution à diluer pour perfusion;30/12/2004;;;SANOFI AVENTIS FRANCE;28/11/2018;01/01/2019;1275,636;1302,42;N;22.0;30/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CEREZYME 400 U poudre pour solution à diluer pour perfusion;;D;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;300;U;INJECTABLE;A16AB02;IMIGLUCERASE;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;O;N;N;N
9219740;T;CEREZYME 400 U poudre pour solution à diluer pour perfusion;11/05/2005;;;SANOFI AVENTIS FRANCE;28/11/2018;01/01/2019;1275,636;1302,42;;;;;;;21/05/2005;1,16;1,16;1,16;1,16;11/05/2005;;11/05/2005;;CEREZYME 400 U poudre pour solution à diluer pour perfusion;;D;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;300;U;INJECTABLE;A16AB02;IMIGLUCERASE;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;O;N;N;N
9238861;R;REPLAGAL 1 mg/ml solution à diluer pour perfusion en flacon de 3,5 ml;27/12/2004;;;SHIRE FRANCE;26/06/2018;01/07/2018;1520,911;1552,85;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;REPLAGAL 1 mg/ml solution à diluer pour perfusion en flacon de 3,5 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;1;MG;INJECTABLE;A16AB03;AGALSIDASE ALFA;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;O;N;N;N
9238861;T;REPLAGAL 1 mg/ml solution à diluer pour perfusion en flacon de 3,5 ml;11/05/2005;;;SHIRE FRANCE;26/06/2018;01/07/2018;1520,911;1552,85;;;;;;;21/05/2005;1,16;1,16;1,16;1,16;11/05/2005;;11/05/2005;;REPLAGAL 1 mg/ml solution à diluer pour perfusion en flacon de 3,5 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;1;MG;INJECTABLE;A16AB03;AGALSIDASE ALFA;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;O;N;N;N
9239116;R;FASTURTEC 1,5 mg/ml poudre et solvant pour solution à diluer pour perfusion en flacon de 1,5 mg+ ampoule de 1 ml;11/05/2005;;;SANOFI SYNTHELABO FRANCE;28/02/2012;01/01/2010;60;61,26;N;22.0;11/05/2005;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;FASTURTEC 1,5 mg/ml poudre et solvant pour solution à diluer pour perfusion en flacon de 1,5 mg+ ampoule de 1 ml;;D;44.0;POUDRE;563.0;POUDRE ET SOLV PR SOL A DILUER PR PERF;14;MG;INJECTABLE;V03AF07;RASBURICASE;V03D;MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT ANTINEOPLASIQUE;N;O;N;O;O
9239145;R;CARBOPLATINE WINTHROP 10 MG/ML solution pour perfusion en flacon de 15 ml;11/05/2005;;;SANOFI AVENTIS FRANCE;28/05/2009;01/01/2010;9;9,19;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE WINTHROP 10 MG/ML solution pour perfusion en flacon de 15 ml;;S;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9239151;R;CARBOPLATINE WINTHROP 10 MG/ML solution pour perfusion en flacon de 45 ml;11/05/2005;;;SANOFI AVENTIS FRANCE;28/05/2009;01/01/2010;19;19,4;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE WINTHROP 10 MG/ML solution pour perfusion en flacon de 45 ml;;S;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9239168;R;CARBOPLATINE WINTHROP 10 MG/ML solution pour perfusion en flacon de 5 ml;11/05/2005;;;SANOFI AVENTIS FRANCE;28/05/2009;01/01/2010;5;5,11;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CARBOPLATINE WINTHROP 10 MG/ML solution pour perfusion en flacon de 5 ml;;S;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01XA02;CARBOPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9239228;R;EPIVIR 300 mg comprimé pelliculé;27/12/2004;;;VIIV HEALTHCARE SAS;28/12/2017;02/01/2018;2,094;2,14;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;EPIVIR 300 mg comprimé pelliculé;;D;15.0;COMPRIME;307.0;COMPRIME PELLICULE;;;;J05AF05;LAMIVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;O;N;N
9153722;R;VIDEX 25 mg comprimé à croquer ou dispersible;27/12/2004;;;BRISTOL MYERS SQUIBB;29/04/2009;01/01/2010;0,443;0,45;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;VIDEX 25 mg comprimé à croquer ou dispersible;;S;15.0;COMPRIME;310.0;ECRASEMENT POSSIBLE COMPRIME A CROQUER C;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;O;N;N
9153739;R;VIDEX 50 mg comprimé à croquer ou dispersible;27/12/2004;;;BRISTOL MYERS SQUIBB;29/04/2009;01/01/2010;0,754;0,77;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;VIDEX 50 mg comprimé à croquer ou dispersible;;S;15.0;COMPRIME;310.0;ECRASEMENT POSSIBLE COMPRIME A CROQUER C;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;O;N;N
9153857;R;FARMORUBICINE 150 mg lyophilisat pour usage parentéral;11/05/2005;;;PFIZER;19/02/2010;01/01/2010;264;269,54;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;FARMORUBICINE 150 mg lyophilisat pour usage parentéral;;S;44.0;POUDRE;312.0;POUDRE POUR SOLUTION INJECTABLE;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9154182;R;RETROVIR 100 mg/10 ml solution buvable en flacon;27/12/2004;;;GLAXOSMITHKLINE;29/04/2009;01/01/2010;22,07;22,53;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;RETROVIR 100 mg/10 ml solution buvable en flacon;;D;48.0;SOLUTION;292.0;SOLUTION BUVABLE;;;;J05AF01;ZIDOVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;O;N;N
9156086;R;CELLTOP 100 mg/5 ml solution injectable pour perfusion;11/05/2005;;;BAXTER SAS;26/10/2010;01/01/2010;4;4,08;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CELLTOP 100 mg/5 ml solution injectable pour perfusion;;S;48.0;SOLUTION;295.0;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01CB01;ETOPOSIDE;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9157364;R;VIDEX 2 g poudre pour solution buvable en flacon;27/12/2004;;;BRISTOL MYERS SQUIBB;29/04/2009;01/01/2010;26,1;26,65;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;VIDEX 2 g poudre pour solution buvable en flacon;;S;44.0;POUDRE;404.0;POUDRE POUR SOLUTION BUVABLE;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;O;N;N
9157849;R;ADRIBLASTINE 10 mg lyophilisat pour usage parentéral (perfusion) en flacon;31/12/2005;;;PFIZER;19/06/2009;01/01/2010;4;4,08;N;22.0;31/12/2005;100.0;03/02/2007;;31/12/2005;1,16;1,16;1,16;1,16;;;;;ADRIBLASTINE 10 mg lyophilisat pour usage parentéral (perfusion) en flacon;;D;44.0;POUDRE;522.0;LYOPHILISAT POUR USAGE PARENTERAL;;;;L01DB01;DOXORUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;O
9195732;R;VANCOMYCINE MYLAN 1 G poudre pour solution pour perfusion;27/12/2004;;;MYLAN SAS;10/11/2009;01/01/2010;4;4,08;N;22.0;27/12/2004;65.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;VANCOMYCINE MYLAN 1 G poudre pour solution pour perfusion;;D;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;2000;MG;INJECTABLE;J01XA01;VANCOMYCINE;J01X1;ANTIBACTERIENS GLYCOPEPTIDES;N;O;N;N;N
9195749;R;VANCOMYCINE MYLAN 500 MG poudre pour solution pour perfusion (IV) en flacon;27/12/2004;;;MYLAN SAS;10/11/2009;01/01/2010;2,5;2,55;N;22.0;27/12/2004;65.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;VANCOMYCINE MYLAN 500 MG poudre pour solution pour perfusion (IV) en flacon;;D;44.0;POUDRE;322.0;POUDRE POUR SOLUTION POUR PERFUSION;;;;J01XA01;VANCOMYCINE;J01X1;ANTIBACTERIENS GLYCOPEPTIDES;N;O;N;N;N
9196163;R;FLUOROURACILE TEVA 50 mg/ml solution pour perfusion en flacon de 20 ml;11/05/2005;;;TEVA PHARMA BV;29/04/2009;01/01/2010;3,658;3,73;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;FLUOROURACILE TEVA 50 mg/ml solution pour perfusion en flacon de 20 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC02;FLUOROURACILE;L01B;ANTIMETABOLITES;N;O;N;O;O
9196186;R;FLUOROURACILE TEVA 50 mg/ ml solution pour perfusion en flacon de 5 ml;11/05/2005;;;TEVA CLASSICS;29/04/2009;01/01/2010;1,154;1,18;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;FLUOROURACILE TEVA 50 mg/ ml solution pour perfusion en flacon de 5 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC02;FLUOROURACILE;L01B;ANTIMETABOLITES;N;O;N;O;O
9196192;R;FLUOROURACILE TEVA 50 mg/ml solution pour perfusion en flacon de 10 ml;11/05/2005;;;TEVA CLASSICS;29/04/2009;01/01/2010;2,083;2,13;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;FLUOROURACILE TEVA 50 mg/ml solution pour perfusion en flacon de 10 ml;;S;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC02;FLUOROURACILE;L01B;ANTIMETABOLITES;N;O;N;O;O
9196200;R;FLUOROURACILE TEVA 50 mg/ml solution pour perfusion en flacon de 100 ml;11/05/2005;;;TEVA PHARMA BV;29/04/2009;01/01/2010;9,08;9,27;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;FLUOROURACILE TEVA 50 mg/ml solution pour perfusion en flacon de 100 ml;;D;48.0;SOLUTION;290.0;SOLUTION A DILUER POUR PERFUSION;;;;L01BC02;FLUOROURACILE;L01B;ANTIMETABOLITES;N;O;N;O;O
9196246;R;ABELCET 5 mg/ml suspension à diluer pour perfusion en flacon de 20 ml;31/12/2005;;;CEPHALON;29/04/2009;01/01/2010;130;132,73;N;22.0;31/12/2005;65.0;;;31/12/2005;1,16;1,16;1,16;1,16;;;;;ABELCET 5 mg/ml suspension à diluer pour perfusion en flacon de 20 ml;;D;50.0;SUSPENSION;281.0;SUSPENSION INJECTABLE;35;MG;INJECTABLE;J02AA01;AMPHOTERICINE B;J02A;AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES;N;O;N;N;N
9220097;R;HERCEPTIN 150 mg poudre pour solution à diluer pour perfusion;11/05/2005;;;ROCHE;14/08/2018;01/09/2018;349,501;356,84;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;HERCEPTIN 150 mg poudre pour solution à diluer pour perfusion;;D;44.0;POUDRE;584.0;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01XC03;TRASTUZUMAB;L01G;ANTICORPS MONOCLONAUX ANTICANCEREUX;N;O;N;O;O
9220097;T;HERCEPTIN 150 mg poudre pour solution à diluer pour perfusion;11/05/2005;;;ROCHE;14/08/2018;01/09/2018;349,501;356,84;;;;;;;21/05/2005;1,16;1,16;1,16;1,16;11/05/2005;;11/05/2005;;HERCEPTIN 150 mg poudre pour solution à diluer pour perfusion;;D;44.0;POUDRE;584.0;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01XC03;TRASTUZUMAB;L01G;ANTICORPS MONOCLONAUX ANTICANCEREUX;N;O;N;O;O
9220275;R;CISPLATINE TEVA 1 mg/1 ml solution pour perfusion en flacon de 100 ml;11/05/2005;;;TEVA CLASSICS;29/04/2009;01/01/2010;6;6,13;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CISPLATINE TEVA 1 mg/1 ml solution pour perfusion en flacon de 100 ml;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;L01XA01;CISPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9220306;R;FERRIPROX 500 mg comprimé pelliculé;31/12/2005;;;SWEDISH ORPHAN BIOVITRUM;08/11/2018;01/01/2019;2,115;2,16;N;22.0;31/12/2005;65.0;;;31/12/2005;1,16;1,16;1,16;1,16;;;;;FERRIPROX 500 mg comprimé pelliculé;;D;15.0;COMPRIME;307.0;SECABLE COMPRIME PELLICULE BISECABLE;;;;V03AC02;DEFERIPRONE;V03F;AGENTS CHELATEURS DU FER;N;N;O;O;O
9220861;R;ROFERON-A 3 M UI/0,5 ml solution injectable en seringue préremplie de 0,5 ml;27/12/2004;;;ROCHE;29/04/2009;01/01/2010;18,72;19,11;N;22.0;27/12/2004;65.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;ROFERON-A 3 M UI/0,5 ml solution injectable en seringue préremplie de 0,5 ml;;D;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;2;MU;INJECTABLE;L03AB04;INTERFERON ALFA-2A;L03B1;INTERFERONS, ALPHA;N;N;O;N;N
9220878;R;ROFERON-A 4,5 M UI/0,5 ml solution injectable en seringue préremplie de 0,5 ml;27/12/2004;;;ROCHE;29/04/2009;01/01/2010;28,08;28,67;N;22.0;27/12/2004;65.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;ROFERON-A 4,5 M UI/0,5 ml solution injectable en seringue préremplie de 0,5 ml;;S;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;2;MU;INJECTABLE;L03AB04;INTERFERON ALFA-2A;L03B1;INTERFERONS, ALPHA;N;N;O;N;N
9220884;R;ROFERON-A 6 M UI/0,5 ml solution injectable en seringue préremplie de 0,5 ml;27/12/2004;;;ROCHE;29/04/2009;01/01/2010;37,44;38,23;N;22.0;27/12/2004;65.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;ROFERON-A 6 M UI/0,5 ml solution injectable en seringue préremplie de 0,5 ml;;S;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;2;MU;INJECTABLE;L03AB04;INTERFERON ALFA-2A;L03B1;INTERFERONS, ALPHA;N;N;O;N;N
9239381;R;FASTURTEC 1,5 mg/ml poudre et solvant pour solution à diluer pour perfusion en flacon de 7,5 mg+ ampoule de 5 ml;11/05/2005;;;SANOFI SYNTHELABO FRANCE;28/02/2012;01/01/2010;300;306,3;N;22.0;11/05/2005;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;FASTURTEC 1,5 mg/ml poudre et solvant pour solution à diluer pour perfusion en flacon de 7,5 mg+ ampoule de 5 ml;;D;44.0;POUDRE;563.0;POUDRE ET SOLV PR SOL A DILUER PR PERF;14;MG;INJECTABLE;V03AF07;RASBURICASE;V03D;MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT ANTINEOPLASIQUE;N;O;N;O;O
9239429;R;SALBUTAMOL MERCK 5 MG/5 ML Solution pour perfusion;29/07/2004;;;MERCK GENERIQUES;29/04/2009;01/01/2010;;;O;22.0;29/07/2004;100.0;;;29/07/2004;9,999;9,999;9,999;9,999;;;;;SALBUTAMOL MERCK 5 MG/5 ML Solution pour perfusion;;D;48.0;SOLUTION;296.0;SOLUTION POUR PERFUSION;;;;R03CC02;SALBUTAMOL;G02E;INHIBITEURS DU TRAVAIL;N;N;N;N;N
9239501;R;CYSTADANE 1 G 1 Flacon de 180 g, poudre orale;16/04/2008;;;ORPHAN EUROPE;11/09/2012;16/04/2013;416;424,74;N;22.0;16/04/2008;65.0;;;16/04/2008;1,16;1,16;1,16;1,16;;;;;CYSTADANE 1 G 1 Flacon de 180 g, poudre orale;;D;44.0;POUDRE;399.0;POUDRE ORALE;6;G;ORALE;A16AA06;BETAINE;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;O;N;N;N
9239671;R;CISPLATINE DAKOTA PHARM 1 mg/ml solution injectable en flacon de 25 ml;11/05/2005;;;SANOFI AVENTIS FRANCE;29/04/2009;01/01/2010;2,3;2,35;N;22.0;11/05/2005;100.0;03/02/2007;;21/05/2005;1,16;1,16;1,16;1,16;;;;;CISPLATINE DAKOTA PHARM 1 mg/ml solution injectable en flacon de 25 ml;;S;48.0;SOLUTION;295.0;SOLUTION INJECTABLE;;;;L01XA01;CISPLATINE;L01X2;DERIVES DU PLATINE;N;O;N;O;O
9239754;R;PANRETIN 0,1 P. 100 gel en tube de 60 g;27/12/2004;;;CEPHALON;29/04/2009;01/01/2010;1326,3;1354,15;N;22.0;27/12/2004;65.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;PANRETIN 0,1 P. 100 gel en tube de 60 g;;D;20.0;GEL;375.0;GEL POUR APPLICATION CUTANEE;;;;L01XX22;ALITRETINOINE;L01X9;AUTRES ANTINEOPLASIQUES;N;N;O;N;N
9240013;R;TRACLEER 125 mg comprimé pelliculé;27/12/2004;;;ACTELION PHARMACEUTICALS FRANC;31/08/2017;01/11/2017;19,472;19,88;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;TRACLEER 125 mg comprimé pelliculé;;D;15.0;COMPRIME;307.0;NE PAS ECRASER COMPRIME PELLICULE ORAL(E;;;;C02KX01;BOSENTAN;C02A3;AUTRES ANTIHYPERTENSEURS NON ASSOCIES;N;O;N;O;O
9240036;R;TRACLEER 62,5 mg comprimé pelliculé;27/12/2004;;;ACTELION PHARMACEUTICALS FRANC;31/08/2017;01/11/2017;19,472;19,88;N;22.0;27/12/2004;100.0;;;21/05/2005;1,16;1,16;1,16;1,16;;;;;TRACLEER 62,5 mg comprimé pelliculé;;D;15.0;COMPRIME;307.0;NE PAS ECRASER COMPRIME PELLICULE;;;;C02KX01;BOSENTAN;C02A3;AUTRES ANTIHYPERTENSEURS NON ASSOCIES;N;O;N;O;O
