table,var,format,description,nomenclature
DA_PRA_R,STA_CAI_NUM,string (3),CPAM resp. relevés stat P.S.,-
DA_PRA_R,STA_CTR_NUM,string (2),CTR DE CHAINAGE,-
DA_PRA_R,STA_PFS_NUM,string (8),Num. P.S de chainage statistique.,-
DA_PRA_R,T733_CTR_NUM,string (2),CTR de rattachement,-
DA_PRA_R,T733_STA_URC,string (2),URCAM DE CHAINAGE STATISTIQUE,-
DA_PRA_R,TRT_SNI_COD,string (1),Code traitement SNIR PS,-
ER_ANO_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_ANO_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_ANO_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_ANO_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_ANO_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_ANO_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_ANO_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_ANO_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_ANO_F,PRS_ANO_COD,string (10),Type d'anomalie ou code contrôle,IR_TAN_V
ER_ANO_F,PRS_ANO_COM,string (50),Commentaire  rejet / signalement,-
ER_ANO_F,PRS_ANO_DEF,string (50),Valeur de remplacement,-
ER_ANO_F,PRS_ANO_DON,string (11),Code donnée impactée,-
ER_ANO_F,PRS_ANO_ORI,string (50),Valeur d'origine,-
ER_ANO_F,PRS_ENT_COD,string (10),Code entité,-
ER_ANO_F,PRS_ENT_NUM,number (8),N° ordre entité / type remboursement,-
ER_ANO_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_ANO_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_ARO_F,ARO_ASU_NAT,number (2),Nature d'assurance du régime non obligatoire,IR_ASU_V
ER_ARO_F,ARO_CPL_COD,number (1),Code complément d'acte initial,IR_CPA_V
ER_ARO_F,ARO_ENV_TYP,number (2),Type d'enveloppe,IR_ENV_V
ER_ARO_F,ARO_FJH_TYP,number (1),Type de prise en charge du forfait Journalier,IR_FJH_V
ER_ARO_F,ARO_FTA_COD,number (1),Code forçage du taux (hors parcours de soins),IR_FOR_V
ER_ARO_F,ARO_MIN_TAU,number (5),Taux modulé (hors parcours de Soins) du remboursement,-
ER_ARO_F,ARO_MOD_MNT,number (9),Montant de la majoration de la participation de l'assuré,-
ER_ARO_F,ARO_ORD_NUM,number (2),N° ordre remboursement,-
ER_ARO_F,ARO_PRS_NAT,number (4),Nature de prestation,IR_NAT_V
ER_ARO_F,ARO_REM_BSE,number (9),Base de remboursement,-
ER_ARO_F,ARO_REM_MNT,number (9),Montant versé/remboursé,-
ER_ARO_F,ARO_REM_PRU,number (12),Prix unitaire de l'acte,-
ER_ARO_F,ARO_REM_SGN,number (1),Signe Remboursement,IR_SGN_V
ER_ARO_F,ARO_REM_TAU,number (5),Taux réel de remboursement,-
ER_ARO_F,ARO_REM_TYP,number (2),Type de remboursement,IR_TYR_V
ER_ARO_F,ARO_THE_TAU,number (5),Taux théorique de remboursement,IR_TAU_V
ER_ARO_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_ARO_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_ARO_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_ARO_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_ARO_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_ARO_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_ARO_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_ARO_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_ARO_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_ARO_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_BIO_F,BIO_ACT_QSN,string (9),Quantité affinée (signée),-
ER_BIO_F,BIO_ORD_NUM,number (3),N° ordre prestation affinée biologie,-
ER_BIO_F,BIO_PRS_IDE,number (4),Code prestation affinée biologie,IR_BIO_R
ER_BIO_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_BIO_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_BIO_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_BIO_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_BIO_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_BIO_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_BIO_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_BIO_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_BIO_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_BIO_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_CAM_F,CAM_ACT_COD,string (1),"Code activité (1, 2 et 3 = activité chir/med, 4 = anesthésie, 5 = circulation extracorporelle)",-
ER_CAM_F,CAM_ACT_PRU,number (7),Prix unitaire de la prestation affinée CCAM,-
ER_CAM_F,CAM_ASS_COD,string (1),"Code association non prévue (1=acte de tarif le plus élevé, geste complémentaire, supplément, toujours facturés à taux plein, 2=acte associé facturé à 50 % de sa valeur, 3=acte associé facturé à 75 % de sa valeur, 4=acte spécifique facturé à 100 % de sa valeur, 5=acte facturé à 100 % de sa valeur - cas particulier actes à des moments non continus de même journée)",-
ER_CAM_F,CAM_CAB_IND,string (1),Top supplément de charge en cabinet,-
ER_CAM_F,CAM_DOC_EXT,string (1),Extension documentaire,-
ER_CAM_F,CAM_MOD_COD,string (4),Codes modificateur,-
ER_CAM_F,CAM_ORD_NUM,number (2),N° ordre prestation affinée CCAM,-
ER_CAM_F,CAM_PRS_IDE,string (13),Code prestation affinée CCAM,IR_CCAM_V54
ER_CAM_F,CAM_QUA_DEN,string (32),N° de la dent (non renseigné),-
ER_CAM_F,CAM_REM_BSE,number (7),Base de remboursement de la CCAM,-
ER_CAM_F,CAM_REM_COD,string (1),Code remboursement exceptionnel,-
ER_CAM_F,CAM_TRT_PHA,number (1),"Phase de traitement (0 = phase par défaut, 1 = phase 1, 2 = phase 2, 3 = phase 3)",-
ER_CAM_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_CAM_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_CAM_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_CAM_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_CAM_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_CAM_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_CAM_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_CAM_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_CAM_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_CAM_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_CPT_F,CPT_DEP_PER,string (6),Période comptable,IR_PCT_V
ER_CPT_F,CPT_EXC_RTC,number (4),Exercice de rattachement,-
ER_CPT_F,CPT_MIR_NUM,string (20),N° compte MIRCOSS,-
ER_CPT_F,CPT_MVT_MNT,number (9),Montant (signé) du mouvement comptable,-
ER_CPT_F,CPT_MVT_SGN,number (1),Signe du mouvement comptable,-
ER_CPT_F,CPT_MVT_SNS,string (1),Sens du mouvement comptable,IR_SNS_V
ER_CPT_F,CPT_ORD_NUM,number (2),N° ordre ventilation comptable,-
ER_CPT_F,CPT_TRM_RGM,string (20),N° de compte régime,-
ER_CPT_F,CPT_VEN_TYP,number (2),Type de ventilation comptable,-
ER_CPT_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_CPT_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_CPT_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_CPT_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_CPT_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_CPT_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_CPT_F,GES_CPT_COD,string (5),Code gestion comptable mnemonique,-
ER_CPT_F,GES_GRG_COD,number (2),Grand régime de gestion comptable,-
ER_CPT_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_CPT_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_CPT_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_CPT_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_DCT_F,DCT_ARC_DTE,date (8),Date liquidation,IR_DTE_V
ER_DCT_F,DCT_ARR_DTE,date (8),Date arrivée du dossier,IR_DTE_V
ER_DCT_F,DCT_CTL_COD,number (2),Code du contrôle,IR_CLC_V
ER_DCT_F,DCT_CTL_TYP,string (1),Type de contrôle,IR_CTL_V
ER_DCT_F,DCT_EMT_IDT,string (15),Identification de l'émetteur,-
ER_DCT_F,DCT_ENT_SUP,number (2),Type de saisie affinée,IR_SAF_V
ER_DCT_F,DCT_INT_VER,string (2),Type de version interface tiers,IR_INT_V
ER_DCT_F,DCT_LOT_TCR,string (1),Type certification du lot,IR_TCR_V
ER_DCT_F,DCT_MAN_DTD,date (8),Date de mandatement Initial,IR_DTE_V
ER_DCT_F,DCT_MUT_CMP,string (1),Part mutuelle complémentaire décompte,IR_PMC_V
ER_DCT_F,DCT_MVT_SYS,number (1),Type de saisie,IR_SAI_V
ER_DCT_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_DCT_F,DCT_REM_DTD,date (8),Date de remboursement / recyclage,IR_DTE_V
ER_DCT_F,DCT_RGU_SNS,string (1),Sens de la régularisation,IR_RGU_V
ER_DCT_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_DCT_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_DCT_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_DCT_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_DCT_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_DCT_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_DCT_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_DCT_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_DCT_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_DTR_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_DTR_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_DTR_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_DTR_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_DTR_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_DTR_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_DTR_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_DTR_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_DTR_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_DTR_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_DTR_F,TRS_ACT_PRU,number (10),Prix unitaire de la prestation affinée transport,-
ER_DTR_F,TRS_ACT_QSN,number (5),Nombre de KM facturés/forfaits/suppléments,-
ER_DTR_F,TRS_ORD_NUM,number (3),N° ordre prestation affinée transport,-
ER_DTR_F,TRS_PRS_IDE,number (2),Code prestation affinée transport,IR_DTR_V
ER_DTR_F,TRS_TRS_MTF,number (3),Motif du transport,IR_MTR_V
ER_ETE_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_ETE_F,DDP_COD,number (3),Discipline médico-tarifaire,IR_DDP_V
ER_ETE_F,ETB_EXE_FIN,string (8),N° FINESS géographique établissement,-
ER_ETE_F,ETE_CAT_COD,number (3),Catégorie de l'établissement exécutant,IR_CET_V
ER_ETE_F,ETE_ETA_TRF,string (15),Numéro de l’établissement de transfert,-
ER_ETE_F,ETE_GHS_NUM,number (4),N° Groupe Homogène Séjour (GHS),IR_GHS_V
ER_ETE_F,ETE_IND_TAA,number (1),"Indicateur T2A (0=hors T2A, 1=T2A public, 2=T2A privé)",IR_TAA_V
ER_ETE_F,ETE_MCO_COE,number (5),Coefficient (non signé) MCO,-
ER_ETE_F,ETE_MCO_DDP,string (1),Code discipline MCO,IR_MCO_V
ER_ETE_F,ETE_NAT_FSJ,string (1),Nature de fin de séjour,IR_NFS_V
ER_ETE_F,ETE_STJ_COD,number (2),Statut juridique de l'établissement exécutant,IR_SJE_V
ER_ETE_F,ETE_TYP_COD,number (2),Type d'établissement exécutant,IR_TYE_V
ER_ETE_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_ETE_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_ETE_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_ETE_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_ETE_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_ETE_F,MDT_COD,number (2),Mode de traitement,IR_MDT_V
ER_ETE_F,MFT_COD,number (2),Mode de fixation des tarifs,IR_MFT_V
ER_ETE_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_ETE_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_ETE_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_ETE_F,PRS_PPU_SEC,number (1),Secteur privé/public,IR_PPU_V
ER_ETE_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_INV_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_INV_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_INV_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_INV_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_INV_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_INV_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_INV_F,INV_ATR_DTD,date (8),Date d'attribution de la pension d'invalidité,IR_DTE_V
ER_INV_F,INV_PEN_CAT,number (2),Catégorie de la pension d'invalidité,IR_CIV_V
ER_INV_F,INV_PEN_ETA,number (2),Etat de la pension d'invalidité,IR_EIN_V
ER_INV_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_INV_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_INV_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_INV_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_LOT_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_LOT_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_LOT_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_LOT_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_LOT_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_LOT_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_LOT_F,LOT_ORD_NUM,number (2),Numéro d'ordre du lot de la prestation affinée pharmacie,-
ER_LOT_F,LOT_PHA_NUM,string (20),Nunméro du lot,-
ER_LOT_F,LOT_PHA_QSN,number (8),Quantité conditionnement signé appartenant au même lot,-
ER_LOT_F,LOT_PHA_TOP,string (1),Top déconditionnement du lot,-
ER_LOT_F,LOT_SER_NUM,string (20),Numéro de série,-
ER_LOT_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_LOT_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_LOT_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_LOT_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_PHA_F,DCT_ORD_NUM,number (8),N° ordre décompte dans caisse                      1,-
ER_PHA_F,FLX_DIS_DTD,date (8),Date de mise à disposition des données dans SI     2,IR_DTE_V
ER_PHA_F,FLX_EMT_NUM,number (8),N° émetteur du flux                                                  3,IR_NEM_V
ER_PHA_F,FLX_EMT_ORD,number (8),N° séquence du flux                                               4,IR_FLX_R
ER_PHA_F,FLX_EMT_TYP,number (8),Type d'émetteur                                                      5,IR_FLP_R
ER_PHA_F,FLX_TRT_DTD,date (8),Date de traitement des données dans SI                   6,IR_DTE_V
ER_PHA_F,ORG_CLE_NEW,string (9),Organisme de liquidation (après fusion des caisses),IR_ORG_V
ER_PHA_F,ORG_CLE_NUM,string (9),"Ancien concept de l'organisme de liquidation (avant fusion, jusqu’au jour J de la fusion)          7",IR_ORG_V
ER_PHA_F,PHA_ACT_PRU,number (10),Prix unitaire de la prestation affinée pharmacie,-
ER_PHA_F,PHA_ACT_QSN,number (3),Quantité affinée (signée) (nombre de boites facturées),-
ER_PHA_F,PHA_CPA_PCP ,string (3),Condition particulière de prise en charge ,-
ER_PHA_F,PHA_DEC_PRU ,"number (7,2)",Prix unitaire de l'unité déconditionnée délivrée ,-
ER_PHA_F,PHA_DEC_QSU ,number (3),Quantité complète de déconditionnement signée ,-
ER_PHA_F,PHA_DEC_TOP ,string (1),Top déconditionnement ,-
ER_PHA_F,PHA_IDE_CPL,number (6),Préfixe code affiné pharmacie,-
ER_PHA_F,PHA_MOD_PRN ,string (1),Mode de prescription,-
ER_PHA_F,PHA_ORD_NUM,number (3),N° ordre de la prestation affinée pharmacie,-
ER_PHA_F,PHA_PRS_C13,number (13),Code CIP sur 13 caractères,IR_PHA_R
ER_PHA_F,PHA_PRS_IDE,number (7),Code prestation affinée pharmacie (CIP 7 délivré),IR_PHA_R
ER_PHA_F,PHA_SEQ_RNV,number (2),Séquence de renouvellement,IR_SEQ_V
ER_PHA_F,PHA_SUB_MTF,number (1),Motif de substitution du médicament,IR_SUB_V
ER_PHA_F,PRS_ORD_NUM,number (8),N° ordre prestation dans décompte                 8,-
ER_PHA_F,REM_TYP_AFF,number (8),Type de remboursement affiné                                 9,-
ER_PRS_F,ACC_TIE_IND,number (1),"Indication de tiers sur feuille de soins en cas d'accident (0 = non, 1 = oui, 2 = sans objet)",-
ER_PRS_F,BEN_AMA_COD,number (4),Age du beneficiaire en mois (< 2 ans) ou annees (>= 2 ans),IR_AMA_V
ER_PRS_F,BEN_CDI_NIR,string (2),Code identification du NIR,IR_NIR_V
ER_PRS_F,BEN_CMU_CAT,string (1),Catégorie organisme complémentaire CMU,IR_COC_V
ER_PRS_F,BEN_CMU_ORG,string (9),Organisme complémentaire CMU,IR_ORG_V
ER_PRS_F,BEN_CMU_TOP,string (1),"Top bénéficiaire CMU Complémentaire (0 = non, 1 = oui, 2 = sans objet)",-
ER_PRS_F,BEN_DCD_AME,string (6),Année et mois du décès du bénéficiaire (format AAAAMM),-
ER_PRS_F,BEN_DCD_DTE,date (8),Date du décès du bénéficiaire (jour + mois + année),IR_DTE_V
ER_PRS_F,BEN_EHP_TOP,string (1),"Top patient hébergé en EHPAD (0 = non, 1 = oui, 2 = sans objet)",-
ER_PRS_F,BEN_IAT_CAT,string (2),Catégorie du bénéficiaire (Invalidité / RAT),IR_CBI_V
ER_PRS_F,BEN_NAI_ANN,string (4),Année de naissance du bénéficiaire (format AAAA),-
ER_PRS_F,BEN_NIR_PSA,string (17),Identifiant anonyme du bénéficiaire,-
ER_PRS_F,BEN_PAI_CMU,string (1),Type de procédure de paiement CMU,IR_TCM_V
ER_PRS_F,BEN_QAF_COD,number (8),Qualité affinée du bénéficiaire,IR_QBA_V
ER_PRS_F,BEN_RES_COM,string (3),Commune de résidence du bénéficiaire,IR_GEO_V
ER_PRS_F,BEN_RES_DPT,string (3),Département de résidence du bénéficiaire,IR_DPT_V
ER_PRS_F,BEN_RNG_GEM,number (1),Rang de naissance du bénéficiaire,-
ER_PRS_F,BEN_SEX_COD,number (1),Sexe du bénéficiaire,IR_SEX_V
ER_PRS_F,BSE_FJH_TYP,number (1),Type prise en charge du forfait journalier (acte de base),IR_FJH_V
